"","nTrialsWithSaccade","meanSaccades","grandMeanVel","grandMeanDurt","grandMeanAmp","CondShort","subNumber"
"1",15,1.33333333333333,132.333333333333,23.9444444444444,1.18522222222222,"IW",90
"2",14,1.5,72.1428571428571,17.3809523809524,0.455,"Constant",90
"3",19,1.36842105263158,75.0350877192982,61.4912280701754,0.515350877192982,"IN",90
"4",18,1.22222222222222,174.527777777778,41.2777777777778,1.925,"DN",90
"5",11,1.45454545454545,91.4393939393939,18.8484848484848,0.524393939393939,"DW",90
"6",6,1,86.6666666666667,19.6666666666667,0.473333333333333,"Single",90
