Participant_Number,Trial_Number,Condition,FCfar,FCmed,FCclose,Target_Contrast,Correct_Response,Reaction_Time
78,0,FarLowNarrow,0.1,0.15,0.2,0.1,1,0.8345837189990561
78,1,FarHighNarrow,0.2,0.15,0.1,0.1,1,0.533708987000864
78,2,FarHighWide,0.5,0.25,0.03,0.1,1,0.2757324789999984
78,3,FarHighWide,0.5,0.25,0.03,0.07943282347242815,1,0.12969196300036856
78,4,FarHighWide,0.5,0.25,0.03,0.06309573444801932,1,0.1751021630007017
78,5,FarLowWide_null,0.03,0.25,0.5,0.1,1,0.3488298520023818
78,6,FarHighNarrow,0.2,0.15,0.1,0.07943282347242815,0,0.2832876620013849
78,7,FarHighWide,0.5,0.25,0.03,0.05011872336272722,1,0.3457808400016802
78,8,FarLowWide,0.03,0.25,0.5,0.1,1,0.19160972900135675
78,9,FarHighWide,0.5,0.25,0.03,0.03981071705534971,1,0.2217927560013777
78,10,FarLowNarrow,0.1,0.15,0.2,0.07943282347242815,1,0.16421384699788177
78,11,FarHighWide,0.5,0.25,0.03,0.031622776601683784,1,0.21112365999942995
78,12,FarLowNarrow,0.1,0.15,0.2,0.06309573444801932,1,0.23930684300285066
78,13,FarLowNarrow,0.1,0.15,0.2,0.05011872336272722,1,0.13236055400193436
78,14,FarLowNarrow_null,0.1,0.15,0.2,0.1,0,0.26644456400026684
78,15,FarHighWide,0.5,0.25,0.03,0.02511886431509579,1,0.20664887599923532
78,16,FarHighNarrow,0.2,0.15,0.1,0.1,1,0.2200030109997897
78,17,ThreeLinesControl,0.0,0.0,0.1,0.1,1,0.17590532200119924
78,18,FarLowNarrow,0.1,0.15,0.2,0.03981071705534971,1,0.14898693500072113
78,19,FarLowNarrow,0.1,0.15,0.2,0.031622776601683784,1,0.17098792799879448
78,20,FarLowWide,0.03,0.25,0.5,0.07943282347242815,1,0.16140559800260235
78,21,FarHighNarrow_null,0.2,0.15,0.1,0.1,0,0.0875160670002515
78,22,FarHighWide,0.5,0.25,0.03,0.01995262314968879,1,0.17361030000029132
78,23,FarHighNarrow_null,0.2,0.15,0.1,0.1,0,0.13186844899973948
78,24,ThreeLinesControl,0.0,0.0,0.1,0.07943282347242815,1,0.21791010400193045
78,25,FarHighNarrow,0.2,0.15,0.1,0.07943282347242815,1,0.2630404260016803
78,26,FarLowWide,0.03,0.25,0.5,0.06309573444801932,1,0.18248950599809177
78,27,FarHighWide,0.5,0.25,0.03,0.015848931924611127,0,99
78,28,FarLowWide,0.03,0.25,0.5,0.05011872336272722,1,0.2085232729987183
78,29,FarHighNarrow,0.2,0.15,0.1,0.06309573444801932,1,0.1576254350002273
78,30,ThreeLinesControl,0.0,0.0,0.1,0.06309573444801932,0,99
78,31,Constant_null,0.1,0.1,0.1,0.1,1,0.29525839899724815
78,32,FarHighWide,0.5,0.25,0.03,0.01995262314968879,0,0.5412630460014043
78,33,ThreeLinesControl,0.0,0.0,0.1,0.07943282347242814,1,0.28340678500171634
78,34,FarLowWide,0.03,0.25,0.5,0.03981071705534971,1,0.10230070900070132
78,35,FarHighWide,0.5,0.25,0.03,0.025118864315095794,1,0.12426594600037788
78,36,FarLowWide,0.03,0.25,0.5,0.031622776601683784,1,0.20303086000058101
78,37,FarHighWide,0.5,0.25,0.03,0.01995262314968879,0,0.8330205579986796
78,38,Constant,0.1,0.1,0.1,0.1,1,0.27918839500125614
78,39,FarLowNarrow,0.1,0.15,0.2,0.02511886431509579,1,0.14910628099823953
78,40,FarLowNarrow,0.1,0.15,0.2,0.01995262314968879,1,0.19443108099949313
78,41,FarHighNarrow_null,0.2,0.15,0.1,0.1,0,0.6965145829999528
78,42,FarHighWide,0.5,0.25,0.03,0.025118864315095794,1,0.6229090960005124
78,43,ThreeLinesControl,0.0,0.0,0.1,0.06309573444801932,1,0.3345747849998588
78,44,FarHighWide,0.5,0.25,0.03,0.01995262314968879,1,0.572771642000589
78,45,FarHighWide,0.5,0.25,0.03,0.015848931924611127,0,0.48817531100212364
78,46,FarLowWide,0.03,0.25,0.5,0.02511886431509579,1,0.6463570570012962
78,47,FarLowNarrow,0.1,0.15,0.2,0.015848931924611127,1,0.657302168001479
78,48,FarHighNarrow,0.2,0.15,0.1,0.05011872336272722,1,0.3666401100017538
78,49,FarLowWide,0.03,0.25,0.5,0.01995262314968879,0,0.444440998002392
78,50,FarHighNarrow,0.2,0.15,0.1,0.03981071705534971,1,0.39305688999957056
78,51,Constant,0.1,0.1,0.1,0.07943282347242815,0,99
78,52,FarLowNarrow,0.1,0.15,0.2,0.012589254117941666,1,0.6532520199980354
78,53,FarLowWide,0.03,0.25,0.5,0.025118864315095794,0,99
78,54,Constant,0.1,0.1,0.1,0.1,1,0.24014635500134318
78,55,FarLowWide,0.03,0.25,0.5,0.031622776601683784,0,0.5588336889995844
78,56,FarHighNarrow,0.2,0.15,0.1,0.031622776601683784,1,0.3168466460010677
78,57,FarLowWide,0.03,0.25,0.5,0.03981071705534971,1,0.1951830500001961
78,58,FarLowNarrow,0.1,0.15,0.2,0.009999999999999995,1,0.23230288499689777
78,59,FarHighWide,0.5,0.25,0.03,0.01995262314968879,0,0.5754135800016229
78,60,FarLowNarrow,0.1,0.15,0.2,0.00794328234724281,0,0.5414960050002264
78,61,FarLowWide,0.03,0.25,0.5,0.031622776601683784,1,0.35242737299995497
78,62,FarHighWide,0.5,0.25,0.03,0.025118864315095794,1,0.36662190000060946
78,63,FarHighWide_null,0.5,0.25,0.03,0.1,1,0.5697635590004211
78,64,FarLowWide,0.03,0.25,0.5,0.02511886431509579,1,0.3037898359980318
78,65,FarHighNarrow,0.2,0.15,0.1,0.02511886431509579,1,0.5021613239987346
78,66,Constant,0.1,0.1,0.1,0.07943282347242815,1,0.5619225750015175
78,67,FarHighNarrow,0.2,0.15,0.1,0.01995262314968879,0,99
78,68,FarHighNarrow,0.2,0.15,0.1,0.025118864315095794,1,0.31042100799822947
78,69,FarLowNarrow_null,0.1,0.15,0.2,0.1,1,0.4279846629979147
78,70,FarHighNarrow,0.2,0.15,0.1,0.01995262314968879,1,0.21000280800217297
78,71,FarLowWide_null,0.03,0.25,0.5,0.07943282347242815,1,0.46380722899994
78,72,FarLowWide,0.03,0.25,0.5,0.01995262314968879,0,0.6623819500018726
78,73,FarLowNarrow,0.1,0.15,0.2,0.009999999999999995,0,99
78,74,FarHighWide,0.5,0.25,0.03,0.01995262314968879,0,0.5296003989969904
78,75,Constant,0.1,0.1,0.1,0.06309573444801932,1,0.3210238430001482
78,76,Constant,0.1,0.1,0.1,0.05011872336272722,1,0.15875438900184236
78,77,FarHighWide,0.5,0.25,0.03,0.025118864315095794,1,0.5929206639993936
