Participant_Number,Trial_Number,Condition,FCfar,FCmed,FCclose,Target_Contrast,Correct_Response,Reaction_Time
57,0,FarLowWide,0.03,0.25,0.5,0.1,1,0.5000244640000346
57,1,FarLowWide,0.03,0.25,0.5,0.07943282347242815,1,0.290476167999941
57,2,FarLowWide_null,0.03,0.25,0.5,0.1,1,0.4693290100001377
57,3,FarHighNarrow,0.2,0.15,0.1,0.1,1,0.37982193800007735
57,4,FarHighNarrow,0.2,0.15,0.1,0.07943282347242815,1,0.4356181549999292
57,5,Constant,0.1,0.1,0.1,0.1,1,0.4610678620001636
57,6,FarLowNarrow,0.1,0.15,0.2,0.1,1,0.4457437190001201
57,7,FarLowNarrow,0.1,0.15,0.2,0.07943282347242815,1,0.43946601699985877
57,8,FarHighWide_null,0.5,0.25,0.03,0.1,1,0.39338896599997497
57,9,FarLowNarrow,0.1,0.15,0.2,0.06309573444801932,1,0.6998463930001435
57,10,Constant,0.1,0.1,0.1,0.07943282347242815,1,0.42986801999995805
57,11,FarHighWide,0.5,0.25,0.03,0.1,1,0.40819980300011593
57,12,FarHighNarrow,0.2,0.15,0.1,0.06309573444801932,1,0.4181985249999798
57,13,FarLowWide,0.03,0.25,0.5,0.06309573444801932,1,0.3877994460001446
57,14,Constant,0.1,0.1,0.1,0.06309573444801932,1,0.25567324200005714
57,15,FarHighWide,0.5,0.25,0.03,0.07943282347242815,1,0.2565436159998171
57,16,FarLowWide,0.03,0.25,0.5,0.05011872336272722,1,0.28344038499994895
57,17,FarLowWide,0.03,0.25,0.5,0.03981071705534971,1,0.2857295310000154
57,18,FarLowNarrow,0.1,0.15,0.2,0.05011872336272722,1,0.3157472450000114
57,19,FarHighNarrow,0.2,0.15,0.1,0.05011872336272722,1,0.34239569400006076
57,20,FarLowWide,0.03,0.25,0.5,0.031622776601683784,1,0.4073677520000274
57,21,FarHighWide,0.5,0.25,0.03,0.06309573444801932,1,0.5034135690000312
57,22,FarLowWide,0.03,0.25,0.5,0.02511886431509579,1,0.45757921600011287
57,23,FarHighNarrow,0.2,0.15,0.1,0.03981071705534971,1,0.43345138599988786
57,24,FarHighWide,0.5,0.25,0.03,0.05011872336272722,1,0.4439004880000539
57,25,FarHighNarrow,0.2,0.15,0.1,0.031622776601683784,1,0.4859973780000928
57,26,FarLowWide,0.03,0.25,0.5,0.01995262314968879,1,0.4251153099999101
57,27,FarLowNarrow,0.1,0.15,0.2,0.03981071705534971,1,0.3939233300000069
57,28,FarHighNarrow,0.2,0.15,0.1,0.02511886431509579,1,0.3714456469999732
57,29,FarLowWide,0.03,0.25,0.5,0.015848931924611127,1,0.5917166470001121
57,30,FarHighWide,0.5,0.25,0.03,0.03981071705534971,1,0.6419253669998852
57,31,Constant,0.1,0.1,0.1,0.05011872336272722,0,99
57,32,FarLowNarrow,0.1,0.15,0.2,0.031622776601683784,1,0.308134470999903
57,33,Constant,0.1,0.1,0.1,0.06309573444801932,1,0.5102931520000311
57,34,FarHighNarrow_null,0.2,0.15,0.1,0.1,1,0.4659881600000517
57,35,FarHighWide,0.5,0.25,0.03,0.031622776601683784,1,0.3598086770000464
57,36,FarHighNarrow,0.2,0.15,0.1,0.01995262314968879,1,0.4253206250000403
57,37,FarLowNarrow,0.1,0.15,0.2,0.02511886431509579,1,0.523767929999849
57,38,FarLowWide,0.03,0.25,0.5,0.012589254117941666,0,0.4833129070000268
57,39,FarHighNarrow,0.2,0.15,0.1,0.015848931924611127,1,0.5888022980000187
57,40,FarHighNarrow,0.2,0.15,0.1,0.012589254117941666,0,0.5269576880000386
57,41,FarHighNarrow,0.2,0.15,0.1,0.015848931924611127,0,0.4721418609999546
57,42,FarHighNarrow,0.2,0.15,0.1,0.01995262314968879,0,0.4894969700001184
57,43,FarLowNarrow,0.1,0.15,0.2,0.01995262314968879,0,0.37972357600006035
57,44,FarLowNarrow_null,0.1,0.15,0.2,0.1,1,0.4056124109999928
57,45,Constant_null,0.1,0.1,0.1,0.1,1,0.39124824200007424
57,46,FarLowNarrow,0.1,0.15,0.2,0.025118864315095794,0,0.37115421799990145
57,47,FarLowWide_null,0.03,0.25,0.5,0.07943282347242815,0,0.50153466200004
57,48,FarHighNarrow,0.2,0.15,0.1,0.025118864315095794,1,0.5352562559999114
57,49,FarHighWide,0.5,0.25,0.03,0.02511886431509579,1,0.48723312499987514
57,50,FarLowNarrow,0.1,0.15,0.2,0.031622776601683784,1,0.5138679980000234
57,51,FarLowWide,0.03,0.25,0.5,0.015848931924611127,0,0.5955568549998134
57,52,FarLowWide,0.03,0.25,0.5,0.01995262314968879,1,0.506704425999942
57,53,Constant,0.1,0.1,0.1,0.05011872336272722,1,0.45308570399993187
57,54,FarHighNarrow,0.2,0.15,0.1,0.01995262314968879,1,0.4629194199999347
57,55,Constant,0.1,0.1,0.1,0.03981071705534971,1,0.4862281549999352
57,56,FarHighNarrow,0.2,0.15,0.1,0.015848931924611127,1,0.3678783079999448
57,57,FarLowWide,0.03,0.25,0.5,0.015848931924611127,1,0.4024286110000048
57,58,FarLowWide,0.03,0.25,0.5,0.012589254117941666,0,0.435369111
57,59,FarLowWide,0.03,0.25,0.5,0.015848931924611127,1,0.5331279320000704
57,60,FarHighWide,0.5,0.25,0.03,0.01995262314968879,1,0.5434874510001464
57,61,FarHighWide,0.5,0.25,0.03,0.015848931924611127,1,0.4806746029998976
57,62,Constant,0.1,0.1,0.1,0.031622776601683784,1,0.4988940010000533
57,63,FarLowNarrow,0.1,0.15,0.2,0.02511886431509579,1,0.533375703000047
57,64,FarHighWide,0.5,0.25,0.03,0.012589254117941666,0,0.5206148419999863
57,65,FarHighWide,0.5,0.25,0.03,0.015848931924611127,1,0.8982896439999877
57,66,FarLowWide,0.03,0.25,0.5,0.012589254117941666,1,0.674637377999943
57,67,FarHighNarrow,0.2,0.15,0.1,0.012589254117941666,0,0.34779928500006463
57,68,FarLowWide,0.03,0.25,0.5,0.009999999999999995,1,0.5017328809999526
57,69,Constant,0.1,0.1,0.1,0.02511886431509579,1,0.6771412840000721
57,70,FarLowNarrow,0.1,0.15,0.2,0.01995262314968879,1,0.9913033420000374
57,71,FarLowNarrow,0.1,0.15,0.2,0.015848931924611127,0,0.6893875619998653
57,72,FarHighWide,0.5,0.25,0.03,0.012589254117941666,0,0.9044826700001067
57,73,FarHighNarrow,0.2,0.15,0.1,0.015848931924611127,1,0.6188274330002059
57,74,FarHighNarrow,0.2,0.15,0.1,0.012589254117941666,0,0.5171303419999731
57,75,FarHighWide,0.5,0.25,0.03,0.015848931924611127,0,0.5254068050001024
57,76,FarHighWide,0.5,0.25,0.03,0.01995262314968879,1,0.49610682499996983
57,77,FarHighNarrow,0.2,0.15,0.1,0.015848931924611127,0,0.785963731000038
57,78,FarHighWide,0.5,0.25,0.03,0.015848931924611127,0,0.6998625189999075
57,79,Constant,0.1,0.1,0.1,0.01995262314968879,1,0.5252695209999274
57,80,FarLowNarrow,0.1,0.15,0.2,0.01995262314968879,1,0.591845209999974
57,81,FarLowNarrow,0.1,0.15,0.2,0.015848931924611127,1,0.5951523530000031
57,82,FarHighWide,0.5,0.25,0.03,0.01995262314968879,1,0.5159065979999014
