Participant_Number,Trial_Number,Condition,FCfar,FCmed,FCclose,Target_Contrast,Correct_Response,Reaction_Time
89,0,Constant,0.1,0.1,0.1,0.1,1,0.9611508850002792
89,1,ThreeLinesControl,0.0,0.0,0.1,0.1,1,0.43182275500021206
89,2,FarLowNarrow,0.1,0.15,0.2,0.1,1,0.25376088599978175
89,3,FarHighNarrow,0.2,0.15,0.1,0.1,1,0.24398717400026726
89,4,Constant,0.1,0.1,0.1,0.07943282347242815,1,0.3370373220000147
89,5,FarLowWide,0.03,0.25,0.5,0.1,1,0.6469488210000236
89,6,Constant,0.1,0.1,0.1,0.06309573444801932,1,0.6453987609997967
89,7,ThreeLinesControl,0.0,0.0,0.1,0.07943282347242815,1,0.7155854659999932
89,8,FarHighWide,0.5,0.25,0.03,0.1,1,0.7382080830002451
89,9,Constant,0.1,0.1,0.1,0.05011872336272722,1,0.8403054509999492
89,10,ThreeLinesControl,0.0,0.0,0.1,0.06309573444801932,1,0.7270836990001044
89,11,ThreeLinesControl,0.0,0.0,0.1,0.05011872336272722,1,0.5381652640003267
89,12,Constant,0.1,0.1,0.1,0.03981071705534971,1,0.5831299070000568
89,13,ThreeLinesControl,0.0,0.0,0.1,0.03981071705534971,1,0.437231600999894
89,14,FarLowWide_null,0.03,0.25,0.5,0.1,1,0.6164832829999796
89,15,FarHighWide_null,0.5,0.25,0.03,0.1,0,0.6865673429997514
89,16,FarLowNarrow,0.1,0.15,0.2,0.07943282347242815,1,0.8588649329999498
89,17,ThreeLinesControl,0.0,0.0,0.1,0.031622776601683784,1,0.8726746399997865
89,18,FarLowNarrow,0.1,0.15,0.2,0.06309573444801932,1,0.6870027580002898
89,19,FarHighNarrow,0.2,0.15,0.1,0.07943282347242815,1,0.5893285090000973
89,20,ThreeLinesControl,0.0,0.0,0.1,0.02511886431509579,1,0.4351027829998202
89,21,ThreeLinesControl,0.0,0.0,0.1,0.01995262314968879,1,0.3363906580002549
89,22,FarLowWide,0.03,0.25,0.5,0.07943282347242815,1,0.40667439400021976
89,23,FarHighWide,0.5,0.25,0.03,0.07943282347242815,1,0.3489918300001591
89,24,FarLowWide,0.03,0.25,0.5,0.06309573444801932,1,0.4182582530002037
89,25,Constant,0.1,0.1,0.1,0.031622776601683784,1,0.5763703259999602
89,26,Constant,0.1,0.1,0.1,0.02511886431509579,1,0.5035118000000693
89,27,ThreeLinesControl,0.0,0.0,0.1,0.015848931924611127,1,0.6903804309999941
89,28,ThreeLinesControl,0.0,0.0,0.1,0.012589254117941666,0,0.7914775109998118
89,29,ThreeLinesControl,0.0,0.0,0.1,0.015848931924611127,0,0.7256517880000501
89,30,FarLowNarrow,0.1,0.15,0.2,0.05011872336272722,1,0.6888120579997121
89,31,FarLowWide_null,0.03,0.25,0.5,0.07943282347242815,0,0.782897624999805
89,32,FarHighNarrow,0.2,0.15,0.1,0.06309573444801932,1,0.8512959519998731
89,33,FarLowWide,0.03,0.25,0.5,0.05011872336272722,1,0.47320682800000213
89,34,FarHighWide,0.5,0.25,0.03,0.06309573444801932,1,0.6474230579997311
89,35,FarHighNarrow_null,0.2,0.15,0.1,0.1,1,0.701696033999724
89,36,FarHighWide,0.5,0.25,0.03,0.05011872336272722,1,0.6667795680000381
89,37,FarLowNarrow,0.1,0.15,0.2,0.03981071705534971,1,0.7850186770001528
89,38,FarLowWide,0.03,0.25,0.5,0.03981071705534971,1,0.8474061980000442
89,39,FarHighWide,0.5,0.25,0.03,0.03981071705534971,1,0.9167598439998983
89,40,FarHighNarrow,0.2,0.15,0.1,0.05011872336272722,1,0.6504307189998144
89,41,Constant,0.1,0.1,0.1,0.01995262314968879,1,0.5204852500000925
89,42,FarLowWide,0.03,0.25,0.5,0.031622776601683784,1,0.35831277300030706
89,43,FarLowWide,0.03,0.25,0.5,0.02511886431509579,1,0.2980317000001378
89,44,FarHighNarrow,0.2,0.15,0.1,0.03981071705534971,1,0.2640613840003425
89,45,Constant,0.1,0.1,0.1,0.015848931924611127,1,0.31821508099983475
89,46,FarLowNarrow,0.1,0.15,0.2,0.031622776601683784,1,0.3532982080000693
89,47,FarLowNarrow,0.1,0.15,0.2,0.02511886431509579,1,0.34338060199979736
89,48,Constant,0.1,0.1,0.1,0.012589254117941666,1,0.38143033000005744
89,49,FarHighWide,0.5,0.25,0.03,0.031622776601683784,1,0.3457288409999819
89,50,ThreeLinesControl,0.0,0.0,0.1,0.01995262314968879,1,0.3439158910000515
89,51,Constant,0.1,0.1,0.1,0.009999999999999995,0,0.558040821999839
89,52,Constant,0.1,0.1,0.1,0.012589254117941666,0,0.5072458290001123
89,53,FarHighNarrow,0.2,0.15,0.1,0.031622776601683784,0,0.5453078890000143
89,54,ThreeLinesControl_null,0.0,0.0,0.1,0.1,1,0.7762255460002052
89,55,FarHighNarrow,0.2,0.15,0.1,0.03981071705534971,1,0.4866943759998321
89,56,FarHighNarrow,0.2,0.15,0.1,0.031622776601683784,1,0.5264999210003225
89,57,FarLowWide,0.03,0.25,0.5,0.01995262314968879,1,1.0497057219999988
89,58,FarHighNarrow,0.2,0.15,0.1,0.02511886431509579,1,0.3280993099997431
89,59,FarHighNarrow,0.2,0.15,0.1,0.01995262314968879,0,0.493066631000147
89,60,Constant,0.1,0.1,0.1,0.015848931924611127,0,0.5453741149999587
89,61,Constant,0.1,0.1,0.1,0.01995262314968879,1,0.6953611680000904
89,62,FarLowWide,0.03,0.25,0.5,0.015848931924611127,1,0.8895266489998903
89,63,FarHighWide,0.5,0.25,0.03,0.02511886431509579,1,0.42375681499970597
89,64,FarLowNarrow,0.1,0.15,0.2,0.01995262314968879,0,0.5179313859998729
89,65,FarHighNarrow,0.2,0.15,0.1,0.025118864315095794,0,0.465651846000128
89,66,ThreeLinesControl,0.0,0.0,0.1,0.015848931924611127,0,0.4798504899999898
89,67,Constant,0.1,0.1,0.1,0.015848931924611127,1,0.574356570999953
89,68,FarHighNarrow,0.2,0.15,0.1,0.031622776601683784,1,0.4679430319997664
89,69,FarHighNarrow,0.2,0.15,0.1,0.02511886431509579,1,0.5945813070002259
89,70,FarLowNarrow,0.1,0.15,0.2,0.025118864315095794,1,0.43179238699985945
89,71,ThreeLinesControl,0.0,0.0,0.1,0.01995262314968879,1,0.3415493229999811
89,72,Constant,0.1,0.1,0.1,0.012589254117941666,0,0.9739563969997107
89,73,FarLowNarrow,0.1,0.15,0.2,0.01995262314968879,0,0.8413319839996802
89,74,Constant,0.1,0.1,0.1,0.015848931924611127,0,0.7744772579999335
89,75,FarLowWide,0.03,0.25,0.5,0.012589254117941666,0,0.6284585839998726
89,76,FarLowWide,0.03,0.25,0.5,0.015848931924611127,1,0.6393292289999408
89,77,ThreeLinesControl,0.0,0.0,0.1,0.015848931924611127,1,0.3654470000001311
89,78,FarLowWide,0.03,0.25,0.5,0.012589254117941666,1,0.46478966600034255
89,79,FarLowNarrow,0.1,0.15,0.2,0.025118864315095794,0,0.5112244550000469
89,80,ThreeLinesControl_null,0.0,0.0,0.1,0.07943282347242815,1,0.6439755080000396
89,81,FarLowWide,0.03,0.25,0.5,0.009999999999999995,0,0.3854832299998634
89,82,FarHighNarrow,0.2,0.15,0.1,0.01995262314968879,1,0.5352114590000383
