Participant_Number,Trial_Number,Condition,FCfar,FCmed,FCclose,Target_Contrast,Correct_Response,Reaction_Time
85,119,Constant,0.1,0.1,0.1,0.01995262314968879,0,0.7455697420009528
85,120,FarHighNarrow,0.2,0.15,0.1,0.012589254117941666,0,0.4130837510001584
85,121,FarHighNarrow,0.2,0.15,0.1,0.015848931924611127,1,0.4747445079992758
85,122,FarLowNarrow,0.1,0.15,0.2,0.00794328234724281,0,0.34186725600011414
85,123,FarLowWide_null,0.03,0.25,0.5,0.07943282347242815,1,0.44389897200017003
85,124,FarHighWide,0.5,0.25,0.03,0.012589254117941666,1,0.5300750739988871
85,125,FarLowWide,0.03,0.25,0.5,0.031622776601683784,0,0.43027709200032405
85,126,FarLowNarrow_null,0.1,0.15,0.2,0.07943282347242815,0,99
85,127,FarHighNarrow,0.2,0.15,0.1,0.012589254117941666,1,0.7066818249986682
85,128,ThreeLinesControl_null,0.0,0.0,0.1,0.1,1,0.3925939729997481
85,129,FarLowWide,0.03,0.25,0.5,0.03981071705534971,1,0.47077243700005056
85,130,FarLowWide,0.03,0.25,0.5,0.031622776601683784,1,0.5161859709987766
85,131,FarHighWide,0.5,0.25,0.03,0.009999999999999995,0,0.49119072500070615
85,132,FarLowWide_null,0.03,0.25,0.5,0.06309573444801932,1,0.48118978299862647
85,133,ThreeLinesControl,0.0,0.0,0.1,0.009999999999999995,0,0.44537161699918215
85,134,FarLowWide,0.03,0.25,0.5,0.02511886431509579,1,0.5407467240002006
85,135,Constant,0.1,0.1,0.1,0.025118864315095794,1,0.41855712399956246
85,136,FarHighNarrow,0.2,0.15,0.1,0.009999999999999995,1,0.5819485900010477
85,137,FarHighNarrow,0.2,0.15,0.1,0.00794328234724281,0,0.4520606790010788
85,138,FarLowWide_null,0.03,0.25,0.5,0.05011872336272722,1,0.33732265399885364
85,139,ThreeLinesControl,0.0,0.0,0.1,0.012589254117941666,1,0.6694352619997517
85,140,FarLowWide,0.03,0.25,0.5,0.01995262314968879,0,0.714714437001021
85,141,FarHighNarrow,0.2,0.15,0.1,0.009999999999999995,1,0.6154232240005513
85,142,FarHighWide,0.5,0.25,0.03,0.012589254117941666,1,0.5818068409989792
85,143,FarHighWide,0.5,0.25,0.03,0.009999999999999995,1,0.48398815099972126
85,144,FarLowNarrow,0.1,0.15,0.2,0.009999999999999995,0,0.5300620759990124
85,145,ThreeLinesControl,0.0,0.0,0.1,0.009999999999999995,0,0.6073644300013257
85,146,ThreeLinesControl,0.0,0.0,0.1,0.012589254117941666,1,0.534353557999566
85,147,ThreeLinesControl,0.0,0.0,0.1,0.009999999999999995,1,0.6048186980005994
85,148,ThreeLinesControl,0.0,0.0,0.1,0.00794328234724281,0,0.5309189059989876
85,149,Constant,0.1,0.1,0.1,0.01995262314968879,1,0.6744345400002203
85,150,FarHighWide,0.5,0.25,0.03,0.00794328234724281,0,0.6380773740002041
85,151,FarLowNarrow_null,0.1,0.15,0.2,0.1,1,0.5551580539995484
85,152,Constant,0.1,0.1,0.1,0.015848931924611127,0,0.7673677839993616
85,153,FarLowWide,0.03,0.25,0.5,0.025118864315095794,0,0.6205759290005517
85,154,FarHighWide,0.5,0.25,0.03,0.009999999999999995,1,0.6744840810006281
85,155,ThreeLinesControl,0.0,0.0,0.1,0.009999999999999995,0,0.7015013950003777
85,156,FarLowWide,0.03,0.25,0.5,0.031622776601683784,1,0.7874849250001716
85,157,ThreeLinesControl,0.0,0.0,0.1,0.012589254117941666,0,0.5781507229985436
85,158,FarHighWide,0.5,0.25,0.03,0.00794328234724281,0,0.6151401759998407
85,159,FarLowWide,0.03,0.25,0.5,0.02511886431509579,1,0.6214283869994688
85,160,FarHighNarrow,0.2,0.15,0.1,0.00794328234724281,1,0.6349187510004413
85,161,ThreeLinesControl,0.0,0.0,0.1,0.015848931924611127,1,0.5297133820004092
85,162,FarHighNarrow,0.2,0.15,0.1,0.0063095734448019285,0,0.6384941409996827
85,163,FarLowNarrow,0.1,0.15,0.2,0.012589254117941666,0,0.6055826070005423
85,164,FarLowWide,0.03,0.25,0.5,0.01995262314968879,0,0.5725353130001167
85,165,FarLowWide_null,0.03,0.25,0.5,0.03981071705534971,1,0.4907025739994424
85,166,FarHighNarrow,0.2,0.15,0.1,0.00794328234724281,0,0.4383146369982569
85,167,FarLowWide,0.03,0.25,0.5,0.025118864315095794,1,0.5966934230000334
85,168,Constant,0.1,0.1,0.1,0.01995262314968879,1,0.6157313100011379
85,169,FarHighNarrow,0.2,0.15,0.1,0.009999999999999995,1,0.668713241999285
85,170,FarLowWide,0.03,0.25,0.5,0.01995262314968879,0,0.6109939840007428
85,171,FarLowWide,0.03,0.25,0.5,0.025118864315095794,0,0.6223520930016093
85,172,FarHighNarrow,0.2,0.15,0.1,0.00794328234724281,0,0.644589478000853
85,173,FarLowNarrow,0.1,0.15,0.2,0.015848931924611127,0,0.6185167449984874
85,174,ThreeLinesControl,0.0,0.0,0.1,0.012589254117941666,0,0.5354767830012861
85,175,FarLowWide,0.03,0.25,0.5,0.031622776601683784,1,0.517717957000059
85,176,FarLowNarrow,0.1,0.15,0.2,0.01995262314968879,1,0.6519241380010499
85,177,FarLowWide,0.03,0.25,0.5,0.02511886431509579,1,0.546048931999394
85,178,Constant,0.1,0.1,0.1,0.015848931924611127,1,0.5202357399994071
85,179,FarHighNarrow,0.2,0.15,0.1,0.009999999999999995,1,1.118914254999254
85,180,FarLowWide,0.03,0.25,0.5,0.01995262314968879,1,0.7895978420001484
85,181,FarLowWide,0.03,0.25,0.5,0.015848931924611127,1,0.5876550579996547
85,182,FarHighWide,0.5,0.25,0.03,0.009999999999999995,0,0.6237107249999099
85,183,FarLowNarrow,0.1,0.15,0.2,0.015848931924611127,1,0.5577154849997896
85,184,ThreeLinesControl,0.0,0.0,0.1,0.015848931924611127,1,0.6281212319991027
85,185,FarHighNarrow,0.2,0.15,0.1,0.00794328234724281,1,0.7832605839994358
85,186,FarHighNarrow,0.2,0.15,0.1,0.0063095734448019285,0,0.5814767640003993
85,187,FarHighWide,0.5,0.25,0.03,0.012589254117941666,0,0.6646249619989248
85,188,FarLowWide,0.03,0.25,0.5,0.012589254117941666,0,0.518791914000758
85,189,FarLowWide,0.03,0.25,0.5,0.015848931924611127,0,0.611821656999382
85,190,FarLowNarrow,0.1,0.15,0.2,0.012589254117941666,0,0.618111306001083
85,191,FarLowNarrow,0.1,0.15,0.2,0.015848931924611127,1,0.6961177489993133
85,192,FarLowNarrow,0.1,0.15,0.2,0.012589254117941666,0,0.5502455730002112
85,193,ThreeLinesControl,0.0,0.0,0.1,0.012589254117941666,0,0.4922996709992731
85,194,Constant,0.1,0.1,0.1,0.012589254117941666,0,0.6977746009997645
85,195,FarHighNarrow_null,0.2,0.15,0.1,0.1,1,0.5275517800000671
85,196,FarHighWide,0.5,0.25,0.03,0.015848931924611127,1,0.6863381930015748
85,197,FarHighWide,0.5,0.25,0.03,0.012589254117941666,1,0.6215551950008376
85,198,FarHighNarrow,0.2,0.15,0.1,0.00794328234724281,0,0.5290746549999312
85,199,Constant,0.1,0.1,0.1,0.015848931924611127,0,0.6233062510000309
85,200,FarLowWide,0.03,0.25,0.5,0.01995262314968879,0,0.613343499999246
85,201,FarHighWide,0.5,0.25,0.03,0.009999999999999995,0,0.5195770190002804
85,202,FarHighNarrow,0.2,0.15,0.1,0.009999999999999995,0,0.9334955750000518
85,203,ThreeLinesControl,0.0,0.0,0.1,0.015848931924611127,1,0.6520089890000236
85,204,FarHighWide,0.5,0.25,0.03,0.012589254117941666,1,0.5588334770000074
85,205,ThreeLinesControl,0.0,0.0,0.1,0.012589254117941666,1,0.5414663940009632
85,206,FarLowWide,0.03,0.25,0.5,0.025118864315095794,1,0.6272650390001218
85,207,Constant,0.1,0.1,0.1,0.01995262314968879,1,0.5055634800010012
85,208,ThreeLinesControl,0.0,0.0,0.1,0.009999999999999995,0,0.49540276900006575
85,209,FarHighWide,0.5,0.25,0.03,0.009999999999999995,1,0.7404329630007851
85,210,FarLowWide,0.03,0.25,0.5,0.01995262314968879,1,0.8269437789986114
85,211,FarHighNarrow,0.2,0.15,0.1,0.012589254117941666,1,0.6092150010008481
85,212,FarLowNarrow,0.1,0.15,0.2,0.015848931924611127,1,0.5671747380001761
85,213,Constant,0.1,0.1,0.1,0.015848931924611127,1,0.6709231750010076
85,214,FarLowWide,0.03,0.25,0.5,0.015848931924611127,1,0.6369819060000736
85,215,FarLowNarrow,0.1,0.15,0.2,0.012589254117941666,0,0.39256310500059044
85,216,FarLowWide,0.03,0.25,0.5,0.012589254117941666,0,0.4387177509997855
85,217,FarLowNarrow,0.1,0.15,0.2,0.015848931924611127,1,0.7940431990009529
85,218,FarHighNarrow_null,0.2,0.15,0.1,0.07943282347242815,1,0.5199420649987587
85,219,ThreeLinesControl,0.0,0.0,0.1,0.012589254117941666,0,0.46228574799897615
85,220,Constant,0.1,0.1,0.1,0.012589254117941666,0,0.44720587499978137
85,221,FarHighWide,0.5,0.25,0.03,0.00794328234724281,0,0.5256323080011498
85,222,FarHighWide,0.5,0.25,0.03,0.009999999999999995,1,0.7227302840001357
85,223,ThreeLinesControl,0.0,0.0,0.1,0.015848931924611127,1,0.5765372640016722
85,224,Constant,0.1,0.1,0.1,0.015848931924611127,1,0.48682927200025006
85,225,FarLowWide,0.03,0.25,0.5,0.015848931924611127,1,0.46142967400010093
85,226,FarHighNarrow_null,0.2,0.15,0.1,0.06309573444801932,1,0.5553069540001161
85,227,ThreeLinesControl,0.0,0.0,0.1,0.012589254117941666,0,0.6655855139997584
85,228,ThreeLinesControl,0.0,0.0,0.1,0.015848931924611127,1,0.6482228459990438
85,229,ThreeLinesControl,0.0,0.0,0.1,0.012589254117941666,0,0.7899955729990324
85,230,FarLowNarrow,0.1,0.15,0.2,0.012589254117941666,0,0.36510787199949846
85,231,FarHighNarrow,0.2,0.15,0.1,0.009999999999999995,0,0.4409916840013466
85,232,Constant,0.1,0.1,0.1,0.012589254117941666,0,0.4382663070009585
85,233,FarHighWide_null,0.5,0.25,0.03,0.1,0,0.33706273200004944
85,234,Constant_null,0.1,0.1,0.1,0.06309573444801932,1,0.471509730001344
85,235,FarHighWide,0.5,0.25,0.03,0.00794328234724281,0,0.4534391349989164
85,236,ThreeLinesControl,0.0,0.0,0.1,0.015848931924611127,1,0.5847136570009752
85,237,FarLowWide,0.03,0.25,0.5,0.012589254117941666,0,0.5269970940007624
85,238,FarLowWide,0.03,0.25,0.5,0.015848931924611127,1,0.6051432320000458
85,239,ThreeLinesControl,0.0,0.0,0.1,0.012589254117941666,0,0.4830359849984234
85,240,Constant,0.1,0.1,0.1,0.015848931924611127,0,0.5095893760008039
85,241,FarLowWide,0.03,0.25,0.5,0.012589254117941666,0,0.37202829900161305
85,242,Constant,0.1,0.1,0.1,0.01995262314968879,1,0.4980428210001264
85,243,ThreeLinesControl,0.0,0.0,0.1,0.015848931924611127,1,0.5824046730012924
85,244,FarLowWide,0.03,0.25,0.5,0.015848931924611127,1,0.7882790639996529
85,245,Constant,0.1,0.1,0.1,0.015848931924611127,1,0.6334409119990596
85,246,FarHighNarrow,0.2,0.15,0.1,0.012589254117941666,0,0.4315526400005183
85,247,FarHighNarrow,0.2,0.15,0.1,0.015848931924611127,1,0.5738005739985965
85,248,FarLowNarrow,0.1,0.15,0.2,0.015848931924611127,1,0.7000959369997872
85,249,FarLowWide,0.03,0.25,0.5,0.012589254117941666,0,0.4501348550002149
85,250,FarLowWide,0.03,0.25,0.5,0.015848931924611127,0,0.5043107950004924
85,251,FarHighWide,0.5,0.25,0.03,0.009999999999999995,1,0.6067669610001758
85,252,FarLowNarrow,0.1,0.15,0.2,0.012589254117941666,0,0.4776845249998587
85,253,ThreeLinesControl,0.0,0.0,0.1,0.012589254117941666,0,0.46011668699975417
85,254,FarHighNarrow,0.2,0.15,0.1,0.012589254117941666,1,0.6145478419985011
85,255,FarLowWide,0.03,0.25,0.5,0.01995262314968879,0,0.5090601650008466
85,256,Constant,0.1,0.1,0.1,0.012589254117941666,1,0.6401597099993523
85,257,FarHighWide_null,0.5,0.25,0.03,0.1,1,0.5903389099985361
85,258,FarLowWide,0.03,0.25,0.5,0.025118864315095794,1,0.4914159889995062
85,259,FarHighWide,0.5,0.25,0.03,0.00794328234724281,0,0.5281246799986548
85,260,FarLowNarrow,0.1,0.15,0.2,0.015848931924611127,1,0.4456981559997075
85,261,FarLowNarrow,0.1,0.15,0.2,0.012589254117941666,0,0.4038057639991166
85,262,ThreeLinesControl,0.0,0.0,0.1,0.015848931924611127,0,0.5381822430008469
85,263,Constant,0.1,0.1,0.1,0.009999999999999995,0,0.41533478100063803
85,264,ThreeLinesControl_null,0.0,0.0,0.1,0.07943282347242815,1,0.48516662899965013
85,265,FarLowNarrow,0.1,0.15,0.2,0.015848931924611127,1,0.6194604219999746
85,266,FarHighWide,0.5,0.25,0.03,0.009999999999999995,1,0.6816623039994738
85,267,FarLowNarrow,0.1,0.15,0.2,0.012589254117941666,0,0.512351363999187
85,268,FarHighNarrow_null,0.2,0.15,0.1,0.05011872336272722,1,0.4713311689993134
85,269,FarLowWide_null,0.03,0.25,0.5,0.031622776601683784,1,0.5170540360013547
85,270,FarHighNarrow,0.2,0.15,0.1,0.009999999999999995,0,0.6322584270001244
85,271,FarHighWide_null,0.5,0.25,0.03,0.07943282347242815,1,0.5013441800001601
85,272,FarLowWide,0.03,0.25,0.5,0.01995262314968879,0,0.4884563989999151
85,273,FarLowWide,0.03,0.25,0.5,0.025118864315095794,1,0.5344658619997062
85,274,Constant,0.1,0.1,0.1,0.012589254117941666,0,0.5566304769999988
85,275,FarLowNarrow,0.1,0.15,0.2,0.015848931924611127,1,0.5765580400002364
85,276,FarLowNarrow,0.1,0.15,0.2,0.012589254117941666,0,0.8712377400006517
85,277,ThreeLinesControl,0.0,0.0,0.1,0.01995262314968879,1,0.7152441839989478
85,278,FarHighWide,0.5,0.25,0.03,0.00794328234724281,1,0.6012976639995031
85,279,Constant,0.1,0.1,0.1,0.015848931924611127,1,0.4875304250017507
85,280,ThreeLinesControl,0.0,0.0,0.1,0.015848931924611127,1,0.5484265459999733
85,281,ThreeLinesControl,0.0,0.0,0.1,0.012589254117941666,0,0.5388562030002504
85,282,Constant,0.1,0.1,0.1,0.012589254117941666,1,0.9930732889988576
85,283,FarLowNarrow,0.1,0.15,0.2,0.015848931924611127,1,0.6956831700008479
85,284,FarLowNarrow,0.1,0.15,0.2,0.012589254117941666,0,0.8850777719999314
85,285,Constant,0.1,0.1,0.1,0.009999999999999995,0,0.8034982799999852
85,286,FarLowWide,0.03,0.25,0.5,0.01995262314968879,0,0.5105301879993931
85,287,FarLowNarrow,0.1,0.15,0.2,0.015848931924611127,1,0.45187054200141574
85,288,FarHighNarrow,0.2,0.15,0.1,0.012589254117941666,1,0.8737947919998987
85,289,Constant,0.1,0.1,0.1,0.012589254117941666,1,0.6208522169999924
85,290,FarLowNarrow,0.1,0.15,0.2,0.012589254117941666,0,0.5951284750008199
85,291,FarHighNarrow,0.2,0.15,0.1,0.009999999999999995,0,0.575501854000322
85,292,FarLowNarrow,0.1,0.15,0.2,0.015848931924611127,1,0.7093133750004199
85,293,FarLowNarrow,0.1,0.15,0.2,0.012589254117941666,0,0.5236494379987562
85,294,FarLowWide,0.03,0.25,0.5,0.025118864315095794,0,0.4496833709999919
85,295,ThreeLinesControl,0.0,0.0,0.1,0.015848931924611127,1,0.48790308099887625
85,296,Constant,0.1,0.1,0.1,0.009999999999999995,0,0.5101407439997274
85,297,Constant,0.1,0.1,0.1,0.012589254117941666,0,0.5643020769985014
85,298,FarLowWide_null,0.03,0.25,0.5,0.02511886431509579,1,0.5144531409987394
85,299,FarLowNarrow,0.1,0.15,0.2,0.015848931924611127,0,0.8011811710002803
85,300,FarLowWide,0.03,0.25,0.5,0.031622776601683784,1,0.5745988309990935
85,301,FarLowWide,0.03,0.25,0.5,0.02511886431509579,1,0.44461784299892315
85,302,Constant,0.1,0.1,0.1,0.015848931924611127,1,0.5515926999996736
85,303,FarHighNarrow,0.2,0.15,0.1,0.012589254117941666,1,0.8461952580000798
85,304,Constant,0.1,0.1,0.1,0.012589254117941666,1,0.7163129780001327
85,305,FarHighWide,0.5,0.25,0.03,0.0063095734448019285,0,0.5835614890002034
85,306,FarHighWide,0.5,0.25,0.03,0.00794328234724281,0,0.5174379080017388
85,307,FarLowWide,0.03,0.25,0.5,0.01995262314968879,0,0.6025338159997773
85,308,ThreeLinesControl,0.0,0.0,0.1,0.012589254117941666,0,0.5035388189990044
85,309,ThreeLinesControl,0.0,0.0,0.1,0.015848931924611127,1,0.5339393930007645
85,310,FarLowNarrow,0.1,0.15,0.2,0.01995262314968879,1,0.6601670939999167
85,311,FarHighWide_null,0.5,0.25,0.03,0.06309573444801932,1,0.5221525589986413
85,312,ThreeLinesControl_null,0.0,0.0,0.1,0.06309573444801932,1,0.823273097999845
85,313,Constant,0.1,0.1,0.1,0.009999999999999995,1,0.5743043439997564
85,314,FarHighWide,0.5,0.25,0.03,0.009999999999999995,1,0.6925219300010212
85,315,Constant,0.1,0.1,0.1,0.00794328234724281,0,0.4766515819992492
85,316,ThreeLinesControl,0.0,0.0,0.1,0.012589254117941666,0,0.7854753490009898
85,317,Constant,0.1,0.1,0.1,0.009999999999999995,1,0.5099823319997085
85,318,Constant_null,0.1,0.1,0.1,0.05011872336272722,1,0.5053501330003201
