Participant_Number,Trial_Number,Condition,FCfar,FCmed,FCclose,Target_Contrast,Correct_Response,Reaction_Time
88,682,FarHighNarrow,0.2,0.15,0.1,0.039810717055349706,1,0.4926787360018352
88,683,FarHighNarrow,0.2,0.15,0.1,0.03162277660168378,1,0.3469151080062147
88,684,FarLowNarrow,0.1,0.15,0.2,0.025118864315095787,0,0.3508317350060679
88,685,FarHighNarrow_null,0.2,0.15,0.1,0.02511886431509579,1,0.3972044229885796
88,686,ThreeLinesControl_null,0.0,0.0,0.1,0.00794328234724281,1,0.3154871309961891
88,687,FarHighNarrow,0.2,0.15,0.1,0.025118864315095787,0,0.4497063560120296
88,688,FarHighWide,0.5,0.25,0.03,0.025118864315095787,0,0.36805174400797114
88,689,ThreeLinesControl,0.0,0.0,0.1,0.03162277660168378,0,0.2698817210039124
88,690,FarHighNarrow,0.2,0.15,0.1,0.03162277660168378,0,0.3176718190079555
88,691,FarLowWide,0.03,0.25,0.5,0.025118864315095794,0,0.3722354269993957
88,692,FarHighNarrow,0.2,0.15,0.1,0.039810717055349706,0,0.36032776099455077
88,693,FarLowNarrow_null,0.1,0.15,0.2,0.015848931924611127,1,0.4304021309944801
88,694,ThreeLinesControl,0.0,0.0,0.1,0.039810717055349706,1,0.2365575129952049
88,695,FarLowWide,0.03,0.25,0.5,0.031622776601683784,0,0.27954210600000806
88,696,Constant_null,0.1,0.1,0.1,0.009999999999999995,1,0.3259196500002872
88,697,FarHighWide,0.5,0.25,0.03,0.03162277660168378,0,0.3310939669900108
88,698,FarLowNarrow,0.1,0.15,0.2,0.03162277660168378,0,0.27933395199943334
88,699,FarLowWide,0.03,0.25,0.5,0.03981071705534971,0,0.3167922749998979
88,700,FarHighWide,0.5,0.25,0.03,0.039810717055349706,0,0.33010751599795185
88,701,ThreeLinesControl,0.0,0.0,0.1,0.03162277660168378,0,0.31151747501280624
88,702,Constant,0.1,0.1,0.1,0.039810717055349706,1,0.509922478988301
88,703,FarLowNarrow,0.1,0.15,0.2,0.039810717055349706,0,0.36408670200034976
88,704,FarLowWide,0.03,0.25,0.5,0.05011872336272721,0,0.346036622999236
88,705,ThreeLinesControl,0.0,0.0,0.1,0.039810717055349706,0,99
88,706,FarHighNarrow,0.2,0.15,0.1,0.050118723362727206,1,0.4383996390097309
88,707,ThreeLinesControl,0.0,0.0,0.1,0.050118723362727206,1,0.4384816950041568
88,708,FarHighNarrow,0.2,0.15,0.1,0.039810717055349706,1,0.3806117509957403
88,709,ThreeLinesControl,0.0,0.0,0.1,0.039810717055349706,1,0.27204530000744853
88,710,Constant,0.1,0.1,0.1,0.03162277660168378,1,0.20570132799912244
88,711,Constant,0.1,0.1,0.1,0.025118864315095787,1,0.30512980101048015
88,712,FarLowWide,0.03,0.25,0.5,0.0630957344480193,1,0.3107288110040827
88,713,FarHighWide,0.5,0.25,0.03,0.050118723362727206,1,0.2363133159960853
88,714,FarHighWide,0.5,0.25,0.03,0.039810717055349706,0,0.2791985320072854
88,715,FarLowNarrow,0.1,0.15,0.2,0.050118723362727206,1,0.3895439549960429
88,716,Constant,0.1,0.1,0.1,0.019952623149688785,1,0.25963226800377015
88,717,FarLowNarrow,0.1,0.15,0.2,0.039810717055349706,0,0.3927863110002363
88,718,FarHighWide,0.5,0.25,0.03,0.050118723362727206,0,0.39118433199473657
88,719,FarLowWide,0.03,0.25,0.5,0.050118723362727206,1,0.525048384006368
88,720,FarLowNarrow,0.1,0.15,0.2,0.050118723362727206,0,0.6352328330103774
88,721,FarHighWide,0.5,0.25,0.03,0.0630957344480193,0,0.2810420590103604
88,722,FarHighNarrow_null,0.2,0.15,0.1,0.01995262314968879,1,0.25414206099230796
88,723,FarHighWide,0.5,0.25,0.03,0.07943282347242812,0,0.22821703100635204
88,724,FarHighWide_null,0.5,0.25,0.03,0.031622776601683784,0,0.19448134298727382
88,725,FarLowWide,0.03,0.25,0.5,0.039810717055349706,0,0.35301805099879857
88,726,FarHighWide,0.5,0.25,0.03,0.09999999999999998,1,0.39108012699580286
88,727,FarHighNarrow,0.2,0.15,0.1,0.03162277660168378,0,0.33319952299643774
88,728,FarLowNarrow,0.1,0.15,0.2,0.0630957344480193,0,0.44313189800595865
88,729,ThreeLinesControl,0.0,0.0,0.1,0.03162277660168378,1,0.3703634819976287
88,730,FarLowNarrow,0.1,0.15,0.2,0.07943282347242812,1,0.2295652299944777
88,731,FarLowNarrow,0.1,0.15,0.2,0.0630957344480193,0,99
88,732,Constant,0.1,0.1,0.1,0.015848931924611124,0,99
88,733,FarHighWide,0.5,0.25,0.03,0.07943282347242812,1,0.15681255199888255
88,734,Constant,0.1,0.1,0.1,0.019952623149688785,0,0.33889951500168536
88,735,ThreeLinesControl,0.0,0.0,0.1,0.025118864315095787,0,0.28923762499471195
88,736,FarLowWide,0.03,0.25,0.5,0.050118723362727206,0,0.34859801999118645
88,737,Constant,0.1,0.1,0.1,0.025118864315095787,1,0.28257075100555085
88,738,FarHighWide,0.5,0.25,0.03,0.0630957344480193,1,0.2886581990023842
88,739,FarLowWide_null,0.03,0.25,0.5,0.03981071705534971,1,0.33389728200563695
88,740,FarHighNarrow,0.2,0.15,0.1,0.039810717055349706,0,0.27631121600279585
88,741,ThreeLinesControl,0.0,0.0,0.1,0.03162277660168378,1,0.8499925319920294
88,742,FarHighWide,0.5,0.25,0.03,0.050118723362727206,0,0.33621280000079423
88,743,ThreeLinesControl_null,0.0,0.0,0.1,0.0063095734448019285,1,0.39813541299372446
88,744,FarHighWide,0.5,0.25,0.03,0.0630957344480193,1,0.39662462200794835
88,745,FarLowWide,0.03,0.25,0.5,0.0630957344480193,0,0.2758065469970461
88,746,FarLowNarrow,0.1,0.15,0.2,0.07943282347242812,0,0.35395844900631346
88,747,FarLowWide,0.03,0.25,0.5,0.07943282347242812,1,0.3180722090037307
88,748,FarLowWide,0.03,0.25,0.5,0.0630957344480193,1,0.3796070460084593
88,749,FarLowNarrow,0.1,0.15,0.2,0.09999999999999998,1,0.23007801099447533
88,750,FarLowNarrow,0.1,0.15,0.2,0.07943282347242812,1,0.30904473800910637
88,751,FarHighNarrow_null,0.2,0.15,0.1,0.015848931924611127,1,0.32251952700607944
88,752,FarHighWide,0.5,0.25,0.03,0.050118723362727206,0,0.3897737040097127
88,753,FarHighWide,0.5,0.25,0.03,0.0630957344480193,0,0.3636135179986013
88,754,Constant,0.1,0.1,0.1,0.019952623149688785,1,0.2904914089886006
88,755,FarLowNarrow,0.1,0.15,0.2,0.0630957344480193,1,0.21590726199792698
88,756,FarHighWide_null,0.5,0.25,0.03,0.03981071705534971,1,0.32610801298869774
88,757,Constant,0.1,0.1,0.1,0.015848931924611124,0,0.36451074200158473
88,758,ThreeLinesControl,0.0,0.0,0.1,0.025118864315095787,0,0.3694316019973485
88,759,FarLowNarrow,0.1,0.15,0.2,0.050118723362727206,1,0.2640688669926021
88,760,ThreeLinesControl,0.0,0.0,0.1,0.03162277660168378,1,0.3669882800022606
88,761,FarLowNarrow,0.1,0.15,0.2,0.039810717055349706,0,0.2768931290047476
88,762,FarHighWide,0.5,0.25,0.03,0.07943282347242812,1,0.26045931999397
88,763,FarHighNarrow,0.2,0.15,0.1,0.050118723362727206,0,0.3431452039949363
88,764,FarHighWide,0.5,0.25,0.03,0.0630957344480193,1,0.3735485289944336
88,765,Constant,0.1,0.1,0.1,0.019952623149688785,1,0.1955657539947424
88,766,FarLowNarrow,0.1,0.15,0.2,0.050118723362727206,1,0.3427767699904507
88,767,FarHighWide,0.5,0.25,0.03,0.050118723362727206,1,0.420921229000669
88,768,FarHighNarrow,0.2,0.15,0.1,0.0630957344480193,0,0.42418048898980487
88,769,FarLowWide_null,0.03,0.25,0.5,0.031622776601683784,1,0.46193145999859553
88,770,ThreeLinesControl_null,0.0,0.0,0.1,0.005011872336272719,1,0.356539234999218
88,771,FarLowWide,0.03,0.25,0.5,0.050118723362727206,0,0.3306217230128823
88,772,Constant,0.1,0.1,0.1,0.015848931924611124,0,0.5196791140042478
88,773,Constant,0.1,0.1,0.1,0.019952623149688785,0,0.3018290670006536
88,774,FarLowWide_null,0.03,0.25,0.5,0.02511886431509579,1,0.2916991560050519
88,775,FarHighWide_null,0.5,0.25,0.03,0.031622776601683784,0,0.1778705360047752
88,776,Constant,0.1,0.1,0.1,0.025118864315095787,1,0.303836790000787
88,777,FarHighWide,0.5,0.25,0.03,0.039810717055349706,1,0.32728314799896907
88,778,FarHighNarrow,0.2,0.15,0.1,0.07943282347242812,1,0.23866186800296418
88,779,FarLowNarrow,0.1,0.15,0.2,0.039810717055349706,1,0.2727353639929788
88,780,Constant,0.1,0.1,0.1,0.019952623149688785,0,0.31895511600305326
88,781,FarHighNarrow,0.2,0.15,0.1,0.0630957344480193,1,0.22064753300219309
88,782,FarLowWide,0.03,0.25,0.5,0.0630957344480193,1,0.25612001300032716
88,783,FarHighWide,0.5,0.25,0.03,0.03162277660168378,1,0.3506294889957644
88,784,FarLowWide,0.03,0.25,0.5,0.050118723362727206,1,0.2986440280074021
88,785,ThreeLinesControl,0.0,0.0,0.1,0.025118864315095787,0,0.5036093659873586
88,786,FarLowWide,0.03,0.25,0.5,0.039810717055349706,1,0.24566702100855764
88,787,ThreeLinesControl,0.0,0.0,0.1,0.03162277660168378,0,0.30833090899977833
88,788,Constant,0.1,0.1,0.1,0.025118864315095787,1,0.20197132500470616
88,789,FarHighNarrow,0.2,0.15,0.1,0.050118723362727206,1,0.22412679700937588
88,790,FarLowNarrow_null,0.1,0.15,0.2,0.012589254117941666,1,0.3423829580133315
88,791,Constant,0.1,0.1,0.1,0.019952623149688785,0,0.32451460999436677
88,792,Constant,0.1,0.1,0.1,0.025118864315095787,0,0.5866584809991764
88,793,Constant_null,0.1,0.1,0.1,0.00794328234724281,1,0.40874632299528457
88,794,ThreeLinesControl,0.0,0.0,0.1,0.039810717055349706,0,0.35953862199676223
88,795,Constant,0.1,0.1,0.1,0.03162277660168378,1,0.1391161089995876
88,796,ThreeLinesControl,0.0,0.0,0.1,0.050118723362727206,0,0.36928538100619335
88,797,ThreeLinesControl,0.0,0.0,0.1,0.0630957344480193,1,0.3103579680027906
88,798,FarLowWide_null,0.03,0.25,0.5,0.01995262314968879,1,0.3065607330063358
88,799,FarHighNarrow,0.2,0.15,0.1,0.039810717055349706,1,0.35166071901039686
88,800,FarHighWide,0.5,0.25,0.03,0.025118864315095787,0,0.3018282779958099
88,801,FarLowWide,0.03,0.25,0.5,0.03162277660168378,0,0.2820669530046871
88,802,FarHighWide,0.5,0.25,0.03,0.03162277660168378,0,0.3361509579990525
88,803,FarHighWide,0.5,0.25,0.03,0.039810717055349706,0,0.3504151870001806
88,804,FarHighWide,0.5,0.25,0.03,0.050118723362727206,0,0.3887252340064151
88,805,FarHighWide,0.5,0.25,0.03,0.0630957344480193,0,0.37074845600000117
88,806,FarHighNarrow,0.2,0.15,0.1,0.03162277660168378,0,0.3047262800100725
88,807,Constant,0.1,0.1,0.1,0.025118864315095787,1,0.17461554700275883
88,808,FarLowWide,0.03,0.25,0.5,0.039810717055349706,0,0.3570282509899698
88,809,ThreeLinesControl,0.0,0.0,0.1,0.050118723362727206,1,0.25794148199202027
88,810,FarHighNarrow,0.2,0.15,0.1,0.039810717055349706,1,0.225637657000334
88,811,FarHighWide,0.5,0.25,0.03,0.07943282347242812,1,0.2564724830008345
88,812,FarHighNarrow,0.2,0.15,0.1,0.03162277660168378,1,0.28370258799986914
88,813,FarHighWide,0.5,0.25,0.03,0.0630957344480193,0,99
88,814,FarLowNarrow,0.1,0.15,0.2,0.03162277660168378,1,0.33300520200282335
88,815,FarHighNarrow_null,0.2,0.15,0.1,0.012589254117941666,0,99
88,816,FarLowWide,0.03,0.25,0.5,0.050118723362727206,0,0.41600327799096704
88,817,FarHighWide,0.5,0.25,0.03,0.07943282347242812,1,0.33293726699776016
88,818,FarLowWide,0.03,0.25,0.5,0.0630957344480193,1,0.26682155799062457
88,819,FarHighWide,0.5,0.25,0.03,0.0630957344480193,1,0.26454711699625477
88,820,FarHighNarrow,0.2,0.15,0.1,0.025118864315095787,1,0.37453890300821513
88,821,FarHighNarrow_null,0.2,0.15,0.1,0.015848931924611127,0,0.2846923900069669
88,822,FarLowWide,0.03,0.25,0.5,0.050118723362727206,0,0.2677207439992344
88,823,FarHighNarrow,0.2,0.15,0.1,0.019952623149688785,0,0.2812327580031706
88,824,FarLowWide_null,0.03,0.25,0.5,0.015848931924611127,1,0.3026477780076675
88,825,FarLowNarrow,0.1,0.15,0.2,0.025118864315095787,0,0.28568415400513913
88,826,FarLowNarrow,0.1,0.15,0.2,0.03162277660168378,0,0.37178622400097083
88,827,FarLowWide,0.03,0.25,0.5,0.0630957344480193,1,0.2107446029986022
88,828,FarLowWide,0.03,0.25,0.5,0.050118723362727206,1,0.3805405049934052
88,829,FarLowWide,0.03,0.25,0.5,0.039810717055349706,1,0.22694239500560798
88,830,Constant,0.1,0.1,0.1,0.019952623149688785,0,0.2732909619953716
88,831,Constant,0.1,0.1,0.1,0.025118864315095787,0,0.2687286130094435
88,832,Constant,0.1,0.1,0.1,0.03162277660168378,1,0.20259862100647297
88,833,ThreeLinesControl,0.0,0.0,0.1,0.039810717055349706,0,0.30248972999106627
88,834,Constant,0.1,0.1,0.1,0.025118864315095787,0,0.37278467799478676
88,835,Constant,0.1,0.1,0.1,0.03162277660168378,0,0.43514273199252784
88,836,FarHighWide,0.5,0.25,0.03,0.050118723362727206,0,0.5134398999944096
88,837,FarLowNarrow,0.1,0.15,0.2,0.039810717055349706,1,0.7835391160042491
88,838,FarLowWide,0.03,0.25,0.5,0.03162277660168378,1,0.3964371839974774
88,839,ThreeLinesControl,0.0,0.0,0.1,0.050118723362727206,1,0.27665857000101823
88,840,FarHighWide,0.5,0.25,0.03,0.0630957344480193,1,0.7173415059951367
88,841,Constant,0.1,0.1,0.1,0.039810717055349706,1,0.33201852899219375
88,842,ThreeLinesControl,0.0,0.0,0.1,0.039810717055349706,1,0.4038557690073503
