Participant_Number,Trial_Number,Condition,FCfar,FCmed,FCclose,Target_Contrast,Correct_Response,Reaction_Time
82,32,FarLowWide,0.03,0.25,0.5,0.06309573444801932,1,0.49749775899908855
82,33,FarLowNarrow,0.1,0.15,0.2,0.031622776601683784,1,0.3922694200009573
82,34,ThreeLinesControl,0.0,0.0,0.1,0.03981071705534971,1,0.4704226899993955
82,35,ThreeLinesControl,0.0,0.0,0.1,0.031622776601683784,1,0.5890055430027132
82,36,Constant,0.1,0.1,0.1,0.031622776601683784,1,0.5151517700032855
82,37,ThreeLinesControl,0.0,0.0,0.1,0.02511886431509579,1,0.4549083470010373
82,38,FarHighNarrow,0.2,0.15,0.1,0.02511886431509579,1,0.6290430810004182
82,39,FarLowWide,0.03,0.25,0.5,0.05011872336272722,1,0.5790922190026322
82,40,FarHighWide,0.5,0.25,0.03,0.02511886431509579,1,0.7102866829991399
82,41,FarHighNarrow,0.2,0.15,0.1,0.01995262314968879,1,0.6198553739995987
82,42,ThreeLinesControl,0.0,0.0,0.1,0.01995262314968879,1,0.5546817860013107
82,43,FarLowWide,0.03,0.25,0.5,0.03981071705534971,1,0.5577164520000224
82,44,FarHighWide,0.5,0.25,0.03,0.01995262314968879,1,0.6998496190026344
82,45,FarLowNarrow,0.1,0.15,0.2,0.02511886431509579,1,0.3690058020001743
82,46,FarLowWide,0.03,0.25,0.5,0.031622776601683784,1,0.2310636859983788
82,47,ThreeLinesControl,0.0,0.0,0.1,0.015848931924611127,1,0.3892503349998151
82,48,FarHighNarrow,0.2,0.15,0.1,0.015848931924611127,1,0.3954342969991558
82,49,ThreeLinesControl,0.0,0.0,0.1,0.012589254117941666,0,0.617647090999526
82,50,FarHighNarrow,0.2,0.15,0.1,0.012589254117941666,1,0.6958345400016697
82,51,FarLowNarrow,0.1,0.15,0.2,0.01995262314968879,1,0.8379867440016824
82,52,ThreeLinesControl,0.0,0.0,0.1,0.015848931924611127,1,0.7241590160010674
82,53,FarHighNarrow,0.2,0.15,0.1,0.009999999999999995,1,0.6357207010005368
82,54,Constant,0.1,0.1,0.1,0.02511886431509579,1,0.5905597430028138
82,55,FarLowNarrow,0.1,0.15,0.2,0.015848931924611127,1,0.4693766450000112
82,56,Constant,0.1,0.1,0.1,0.01995262314968879,1,0.36768091700287187
82,57,FarLowWide,0.03,0.25,0.5,0.02511886431509579,1,0.5656896520013106
82,58,FarHighWide,0.5,0.25,0.03,0.015848931924611127,1,0.7561761369979649
82,59,Constant,0.1,0.1,0.1,0.015848931924611127,1,0.7590416919993004
82,60,FarLowNarrow,0.1,0.15,0.2,0.012589254117941666,1,0.813403145999473
82,61,FarLowWide,0.03,0.25,0.5,0.01995262314968879,1,0.867234699002438
82,62,ThreeLinesControl,0.0,0.0,0.1,0.012589254117941666,0,0.769647305001854
82,63,FarHighNarrow,0.2,0.15,0.1,0.00794328234724281,1,0.7756651260024228
82,64,FarHighNarrow,0.2,0.15,0.1,0.0063095734448019285,0,0.6219175299993367
82,65,ThreeLinesControl_null,0.0,0.0,0.1,0.1,1,0.6188737010015757
82,66,Constant,0.1,0.1,0.1,0.012589254117941666,1,0.6419054479993065
82,67,Constant,0.1,0.1,0.1,0.009999999999999995,1,0.5755837399992743
82,68,Constant,0.1,0.1,0.1,0.00794328234724281,1,0.9106956510004238
82,69,FarLowNarrow,0.1,0.15,0.2,0.009999999999999995,0,0.6767407360021025
82,70,FarHighNarrow,0.2,0.15,0.1,0.00794328234724281,1,0.5518404690010357
82,71,FarHighWide_null,0.5,0.25,0.03,0.1,1,0.6619644739985233
82,72,FarLowNarrow_null,0.1,0.15,0.2,0.07943282347242815,1,0.6199572730001819
82,73,FarHighNarrow,0.2,0.15,0.1,0.0063095734448019285,0,0.46323538800061215
82,74,FarHighWide,0.5,0.25,0.03,0.012589254117941666,1,0.49337439499868196
82,75,Constant,0.1,0.1,0.1,0.0063095734448019285,0,0.5762917889987875
82,76,FarLowWide,0.03,0.25,0.5,0.015848931924611127,1,0.5747176439981558
82,77,FarLowNarrow,0.1,0.15,0.2,0.012589254117941666,1,0.41280182400078047
82,78,FarHighWide,0.5,0.25,0.03,0.009999999999999995,1,0.3066197279986227
82,79,Constant,0.1,0.1,0.1,0.00794328234724281,1,0.5210922869991919
82,80,FarLowNarrow,0.1,0.15,0.2,0.009999999999999995,1,0.3592442269982712
82,81,FarLowWide,0.03,0.25,0.5,0.012589254117941666,1,0.6133126780005114
82,82,ThreeLinesControl,0.0,0.0,0.1,0.015848931924611127,0,0.8585803940004553
82,83,ThreeLinesControl,0.0,0.0,0.1,0.01995262314968879,1,0.8330095040000742
82,84,Constant,0.1,0.1,0.1,0.0063095734448019285,0,0.7924204569972062
82,85,FarLowNarrow,0.1,0.15,0.2,0.00794328234724281,1,0.8232547089974105
82,86,FarHighWide,0.5,0.25,0.03,0.00794328234724281,1,0.8020446139998967
82,87,ThreeLinesControl,0.0,0.0,0.1,0.015848931924611127,1,0.695371386998886
82,88,Constant_null,0.1,0.1,0.1,0.06309573444801932,1,0.5954001509999216
82,89,FarHighWide,0.5,0.25,0.03,0.0063095734448019285,0,0.6384801490021346
82,90,FarLowWide,0.03,0.25,0.5,0.009999999999999995,0,0.7090591639971535
82,91,FarHighWide,0.5,0.25,0.03,0.00794328234724281,1,0.6005673789986758
82,92,ThreeLinesControl,0.0,0.0,0.1,0.012589254117941666,1,0.6790242999995826
82,93,Constant,0.1,0.1,0.1,0.00794328234724281,0,0.7173728070010839
82,94,ThreeLinesControl,0.0,0.0,0.1,0.009999999999999995,1,0.6914870569999039
82,95,FarHighWide,0.5,0.25,0.03,0.0063095734448019285,1,0.6253201379986422
82,96,FarLowWide,0.03,0.25,0.5,0.012589254117941666,0,0.6943804110014753
82,97,FarHighNarrow,0.2,0.15,0.1,0.00794328234724281,0,0.8767607970003155
82,98,Constant,0.1,0.1,0.1,0.009999999999999995,0,0.8187864809988241
82,99,FarHighNarrow,0.2,0.15,0.1,0.009999999999999995,1,0.6090278990013758
82,100,FarLowNarrow,0.1,0.15,0.2,0.0063095734448019285,0,0.8793579699995462
82,101,ThreeLinesControl_null,0.0,0.0,0.1,0.07943282347242815,1,0.6053138280003623
82,102,Constant_null,0.1,0.1,0.1,0.05011872336272722,1,0.6254927019981551
82,103,FarHighNarrow,0.2,0.15,0.1,0.00794328234724281,0,0.9507088850004948
82,104,FarLowNarrow,0.1,0.15,0.2,0.00794328234724281,1,0.5246510420001869
82,105,FarLowWide,0.03,0.25,0.5,0.015848931924611127,1,0.784074037001119
82,106,FarHighNarrow_null,0.2,0.15,0.1,0.1,1,0.6621255120007845
82,107,FarLowNarrow,0.1,0.15,0.2,0.0063095734448019285,0,0.7643096609972417
82,108,FarLowNarrow,0.1,0.15,0.2,0.00794328234724281,1,0.8325165370006289
82,109,Constant,0.1,0.1,0.1,0.012589254117941666,1,0.7426510470031644
82,110,FarHighNarrow,0.2,0.15,0.1,0.009999999999999995,1,0.8765535419988737
82,111,FarHighNarrow,0.2,0.15,0.1,0.00794328234724281,1,0.6175811159992008
82,112,Constant,0.1,0.1,0.1,0.009999999999999995,0,0.863885319999099
82,113,FarHighWide,0.5,0.25,0.03,0.005011872336272719,0,0.8461208519984211
82,114,ThreeLinesControl,0.0,0.0,0.1,0.00794328234724281,1,1.0203797560025123
82,115,FarLowWide,0.03,0.25,0.5,0.012589254117941666,1,1.0664563149985042
82,116,FarHighWide_null,0.5,0.25,0.03,0.07943282347242815,0,0.9770481799969275
82,117,FarLowNarrow,0.1,0.15,0.2,0.0063095734448019285,0,99
82,118,FarLowNarrow,0.1,0.15,0.2,0.00794328234724281,1,0.606223566999688
82,119,Constant,0.1,0.1,0.1,0.012589254117941666,1,0.46508483499928843
82,120,FarLowNarrow,0.1,0.15,0.2,0.0063095734448019285,0,0.7194999909988837
82,121,FarHighNarrow,0.2,0.15,0.1,0.0063095734448019285,0,0.4214512739999918
82,122,Constant,0.1,0.1,0.1,0.009999999999999995,0,0.3597518089991354
82,123,FarHighNarrow_null,0.2,0.15,0.1,0.07943282347242815,1,0.317799174998072
82,124,FarLowNarrow,0.1,0.15,0.2,0.00794328234724281,1,0.38819594899905496
82,125,ThreeLinesControl,0.0,0.0,0.1,0.0063095734448019285,0,0.47312045999933616
82,126,ThreeLinesControl,0.0,0.0,0.1,0.00794328234724281,1,0.5982992290009861
82,127,FarHighNarrow,0.2,0.15,0.1,0.00794328234724281,1,0.4291989960001956
82,128,ThreeLinesControl,0.0,0.0,0.1,0.0063095734448019285,1,0.39450269599910825
82,129,FarLowNarrow,0.1,0.15,0.2,0.0063095734448019285,0,0.7688007120013935
82,130,FarLowWide,0.03,0.25,0.5,0.009999999999999995,0,0.6164500750019215
82,131,Constant,0.1,0.1,0.1,0.012589254117941666,0,0.4699501079994661
82,132,ThreeLinesControl_null,0.0,0.0,0.1,0.06309573444801932,1,0.3000333470008627
82,133,Constant,0.1,0.1,0.1,0.015848931924611127,0,0.23347962200205075
82,134,FarHighWide,0.5,0.25,0.03,0.0063095734448019285,1,0.1674776460022258
82,135,FarLowNarrow,0.1,0.15,0.2,0.00794328234724281,1,0.26935734499784303
82,136,FarLowWide,0.03,0.25,0.5,0.012589254117941666,1,0.42485774799934006
82,137,ThreeLinesControl,0.0,0.0,0.1,0.005011872336272719,0,0.8307215599998017
82,138,FarHighWide,0.5,0.25,0.03,0.005011872336272719,0,0.6901232279997203
82,139,FarLowNarrow,0.1,0.15,0.2,0.0063095734448019285,1,0.6083292590010387
82,140,ThreeLinesControl_null,0.0,0.0,0.1,0.05011872336272722,0,0.7663386839994928
82,141,FarHighNarrow_null,0.2,0.15,0.1,0.06309573444801932,0,0.7142951220012037
82,142,FarLowNarrow_null,0.1,0.15,0.2,0.06309573444801932,1,0.2888286719971802
82,143,FarHighNarrow_null,0.2,0.15,0.1,0.07943282347242814,1,0.43866033499944024
82,144,Constant,0.1,0.1,0.1,0.01995262314968879,1,0.549000850001903
82,145,Constant,0.1,0.1,0.1,0.015848931924611127,1,0.641094016002171
82,146,FarLowNarrow_null,0.1,0.15,0.2,0.05011872336272722,1,0.6489556250016904
82,147,Constant,0.1,0.1,0.1,0.012589254117941666,1,0.5260882939983276
82,148,FarLowNarrow_null,0.1,0.15,0.2,0.03981071705534971,1,0.622430457999144
82,149,ThreeLinesControl,0.0,0.0,0.1,0.0063095734448019285,0,0.5778471729972807
82,150,FarHighNarrow,0.2,0.15,0.1,0.0063095734448019285,0,0.5676399420008238
82,151,FarHighNarrow_null,0.2,0.15,0.1,0.06309573444801932,1,0.7647789800030296
82,152,FarLowWide,0.03,0.25,0.5,0.009999999999999995,0,0.5369292550021783
82,153,FarHighWide,0.5,0.25,0.03,0.0063095734448019285,1,0.5022797720012022
82,154,FarLowWide_null,0.03,0.25,0.5,0.1,1,0.5164162630026112
82,155,FarHighNarrow,0.2,0.15,0.1,0.00794328234724281,1,0.5435743170019123
82,156,FarLowNarrow_null,0.1,0.15,0.2,0.031622776601683784,1,0.8454914180001651
82,157,FarLowNarrow,0.1,0.15,0.2,0.005011872336272719,0,0.523045011999784
82,158,FarHighWide,0.5,0.25,0.03,0.005011872336272719,1,0.28093447600258514
82,159,FarHighWide,0.5,0.25,0.03,0.00398107170553497,0,0.4472492759996385
82,160,Constant,0.1,0.1,0.1,0.009999999999999995,1,0.5561306449999392
82,161,FarLowWide,0.03,0.25,0.5,0.012589254117941666,1,0.5544465099992522
82,162,FarHighNarrow,0.2,0.15,0.1,0.0063095734448019285,0,0.44875419399977545
82,163,FarLowNarrow,0.1,0.15,0.2,0.0063095734448019285,0,0.4239261929978966
82,164,FarLowNarrow,0.1,0.15,0.2,0.00794328234724281,1,0.39839066499916953
82,165,ThreeLinesControl,0.0,0.0,0.1,0.00794328234724281,1,0.5489156780022313
82,166,FarLowWide,0.03,0.25,0.5,0.009999999999999995,0,0.45699870200041914
82,167,FarLowWide,0.03,0.25,0.5,0.012589254117941666,0,0.5512389260002237
82,168,FarHighNarrow,0.2,0.15,0.1,0.00794328234724281,1,0.33837214400045923
82,169,FarHighNarrow,0.2,0.15,0.1,0.0063095734448019285,1,0.3446030699997209
82,170,FarHighWide,0.5,0.25,0.03,0.00501187233627272,0,0.765745484000945
82,171,FarHighWide,0.5,0.25,0.03,0.006309573444801929,0,0.7938715149975906
82,172,FarHighWide,0.5,0.25,0.03,0.007943282347242812,1,0.632033590998617
82,173,FarHighNarrow,0.2,0.15,0.1,0.005011872336272719,1,0.5251105949973862
82,174,FarHighNarrow_null,0.2,0.15,0.1,0.05011872336272722,1,0.5303806399970199
82,175,FarHighWide,0.5,0.25,0.03,0.006309573444801929,1,0.5763038849981967
82,176,FarLowWide,0.03,0.25,0.5,0.015848931924611127,1,1.1106912579998607
82,177,FarLowWide,0.03,0.25,0.5,0.012589254117941666,0,0.6532267810034682
82,178,ThreeLinesControl,0.0,0.0,0.1,0.0063095734448019285,0,0.3389270439984102
82,179,ThreeLinesControl,0.0,0.0,0.1,0.00794328234724281,0,99
82,180,FarLowWide,0.03,0.25,0.5,0.015848931924611127,1,0.2562848859997757
82,181,FarHighNarrow,0.2,0.15,0.1,0.00398107170553497,1,0.22268050300044706
82,182,FarHighWide,0.5,0.25,0.03,0.00501187233627272,1,0.4746865830020397
82,183,ThreeLinesControl,0.0,0.0,0.1,0.009999999999999995,1,0.5447503540017351
82,184,ThreeLinesControl,0.0,0.0,0.1,0.00794328234724281,1,0.6359815159994469
82,185,ThreeLinesControl,0.0,0.0,0.1,0.0063095734448019285,0,99
82,186,FarLowNarrow,0.1,0.15,0.2,0.0063095734448019285,0,0.5918173999998544
82,187,ThreeLinesControl,0.0,0.0,0.1,0.00794328234724281,0,0.5953483449993655
82,188,FarLowWide,0.03,0.25,0.5,0.012589254117941666,0,0.48156905900032143
82,189,FarLowNarrow,0.1,0.15,0.2,0.00794328234724281,0,0.5355976129976625
82,190,ThreeLinesControl,0.0,0.0,0.1,0.009999999999999995,1,0.35656792000008863
82,191,FarHighWide,0.5,0.25,0.03,0.00398107170553497,1,0.5947791289981978
82,192,ThreeLinesControl,0.0,0.0,0.1,0.00794328234724281,0,0.6969448399977409
82,193,FarHighWide,0.5,0.25,0.03,0.0031622776601683772,1,0.7821509160021378
82,194,FarLowNarrow_null,0.1,0.15,0.2,0.02511886431509579,1,0.6694097020008485
82,195,FarLowWide,0.03,0.25,0.5,0.015848931924611127,0,0.5396985750012391
82,196,FarLowNarrow,0.1,0.15,0.2,0.009999999999999995,0,0.5618764520004333
82,197,Constant,0.1,0.1,0.1,0.00794328234724281,1,0.48898981499951333
82,198,FarHighNarrow,0.2,0.15,0.1,0.0031622776601683772,1,0.6681466679983714
82,199,Constant_null,0.1,0.1,0.1,0.03981071705534971,1,0.7950080720002006
82,200,FarLowWide,0.03,0.25,0.5,0.01995262314968879,1,0.5200366699973529
82,201,Constant,0.1,0.1,0.1,0.0063095734448019285,0,0.420396608998999
82,202,FarHighNarrow,0.2,0.15,0.1,0.002511886431509578,0,0.48948250399917015
82,203,Constant,0.1,0.1,0.1,0.00794328234724281,0,0.4527095149969682
82,204,FarLowWide,0.03,0.25,0.5,0.015848931924611127,1,0.3630328919971362
82,205,ThreeLinesControl,0.0,0.0,0.1,0.009999999999999995,0,0.39187619400036056
82,206,FarHighNarrow_null,0.2,0.15,0.1,0.03981071705534971,1,0.2779176969997934
82,207,FarLowNarrow,0.1,0.15,0.2,0.012589254117941666,1,0.5322679620003328
82,208,FarHighNarrow,0.2,0.15,0.1,0.0031622776601683772,1,0.33054668299882906
82,209,FarLowNarrow,0.1,0.15,0.2,0.009999999999999995,1,0.6647075879991462
82,210,FarHighWide,0.5,0.25,0.03,0.002511886431509578,0,0.597641473999829
82,211,FarHighNarrow_null,0.2,0.15,0.1,0.031622776601683784,1,0.5891199450015847
82,212,Constant,0.1,0.1,0.1,0.009999999999999995,0,0.37950623799770256
82,213,Constant,0.1,0.1,0.1,0.012589254117941666,1,0.3933484449989919
82,214,ThreeLinesControl,0.0,0.0,0.1,0.012589254117941666,0,0.3333543760018074
82,215,FarHighWide,0.5,0.25,0.03,0.0031622776601683772,0,0.3393275260023074
82,216,FarHighWide,0.5,0.25,0.03,0.00398107170553497,0,0.36961061300098663
82,217,FarLowWide,0.03,0.25,0.5,0.012589254117941666,0,0.6443814609992842
82,218,FarLowWide_null,0.03,0.25,0.5,0.07943282347242815,1,0.4337809719982033
82,219,FarHighNarrow,0.2,0.15,0.1,0.002511886431509578,1,0.3029115030003595
82,220,Constant,0.1,0.1,0.1,0.009999999999999995,1,0.37129905600158963
82,221,ThreeLinesControl,0.0,0.0,0.1,0.015848931924611127,1,0.3362080349979806
82,222,FarLowWide_null,0.03,0.25,0.5,0.06309573444801932,1,0.5740969660000701
82,223,Constant,0.1,0.1,0.1,0.00794328234724281,1,0.9725993770007335
82,224,Constant,0.1,0.1,0.1,0.0063095734448019285,1,0.6030063030011661
82,225,Constant_null,0.1,0.1,0.1,0.031622776601683784,1,0.6331451090009068
82,226,FarHighNarrow,0.2,0.15,0.1,0.001995262314968878,0,0.5751843719990575
82,227,FarLowWide_null,0.03,0.25,0.5,0.05011872336272722,1,0.5733021189989813
82,228,Constant,0.1,0.1,0.1,0.005011872336272719,0,0.667754149002576
82,229,FarLowNarrow,0.1,0.15,0.2,0.00794328234724281,0,0.5617570319991501
82,230,Constant,0.1,0.1,0.1,0.0063095734448019285,1,0.32940872900144313
82,231,ThreeLinesControl,0.0,0.0,0.1,0.012589254117941666,1,0.3957686659996398
82,232,Constant,0.1,0.1,0.1,0.005011872336272719,0,0.4180606860027183
82,233,FarHighWide,0.5,0.25,0.03,0.00501187233627272,1,0.5649281369987875
82,234,FarLowNarrow,0.1,0.15,0.2,0.009999999999999995,1,0.5632203320019471
82,235,FarHighNarrow,0.2,0.15,0.1,0.002511886431509578,0,0.5454662640004244
82,236,ThreeLinesControl,0.0,0.0,0.1,0.009999999999999995,1,0.6053394029986521
82,237,FarHighNarrow,0.2,0.15,0.1,0.0031622776601683772,0,0.4989051379998273
82,238,FarHighWide,0.5,0.25,0.03,0.00398107170553497,0,0.21698058100082562
82,239,FarHighWide,0.5,0.25,0.03,0.00501187233627272,0,0.39113523199921474
82,240,FarLowWide,0.03,0.25,0.5,0.015848931924611127,0,0.4255728070020268
82,241,FarLowNarrow,0.1,0.15,0.2,0.00794328234724281,0,0.27979166499790153
82,242,Constant,0.1,0.1,0.1,0.0063095734448019285,0,0.38170703899959335
82,243,FarLowWide,0.03,0.25,0.5,0.01995262314968879,1,0.3558985390009184
82,244,Constant,0.1,0.1,0.1,0.00794328234724281,0,0.3387512630033598
82,245,FarLowWide,0.03,0.25,0.5,0.015848931924611127,0,0.24869984299948555
82,246,FarHighNarrow,0.2,0.15,0.1,0.00398107170553497,1,0.3200917699978163
82,247,FarHighNarrow,0.2,0.15,0.1,0.0031622776601683772,0,0.579489994001051
82,248,ThreeLinesControl,0.0,0.0,0.1,0.00794328234724281,1,0.32083749899902614
82,249,FarHighWide,0.5,0.25,0.03,0.006309573444801929,0,0.41294802899938077
82,250,FarLowNarrow,0.1,0.15,0.2,0.009999999999999995,1,0.5702628449980693
82,251,FarHighNarrow,0.2,0.15,0.1,0.00398107170553497,0,0.5280822269996861
82,252,FarLowNarrow,0.1,0.15,0.2,0.00794328234724281,1,0.3956726360011089
82,253,FarHighNarrow,0.2,0.15,0.1,0.00501187233627272,0,0.5211514789989451
82,254,FarLowWide,0.03,0.25,0.5,0.01995262314968879,1,0.3596863519996987
82,255,FarLowWide,0.03,0.25,0.5,0.015848931924611127,1,0.35786895799901686
82,256,FarLowNarrow,0.1,0.15,0.2,0.0063095734448019285,0,0.508030406999751
82,257,FarLowWide,0.03,0.25,0.5,0.012589254117941666,0,0.44905960200048867
82,258,ThreeLinesControl,0.0,0.0,0.1,0.0063095734448019285,0,0.3590984149996075
82,259,FarHighNarrow,0.2,0.15,0.1,0.006309573444801929,1,0.3175287250014662
82,260,ThreeLinesControl,0.0,0.0,0.1,0.00794328234724281,1,0.6507757350009342
82,261,FarHighWide,0.5,0.25,0.03,0.007943282347242812,1,0.6102724339980341
82,262,FarLowWide,0.03,0.25,0.5,0.015848931924611127,1,0.5998732129992277
82,263,FarLowNarrow_null,0.1,0.15,0.2,0.01995262314968879,0,0.546945827001764
82,264,FarHighNarrow,0.2,0.15,0.1,0.00501187233627272,0,0.4172370119995321
82,265,Constant,0.1,0.1,0.1,0.009999999999999995,1,0.47018118600317393
82,266,FarHighWide,0.5,0.25,0.03,0.006309573444801929,1,0.5064778909982124
82,267,Constant,0.1,0.1,0.1,0.00794328234724281,0,0.5203613770027005
82,268,FarLowWide,0.03,0.25,0.5,0.012589254117941666,0,0.5080165149993263
82,269,FarHighNarrow,0.2,0.15,0.1,0.006309573444801929,1,0.4335089960004552
82,270,Constant,0.1,0.1,0.1,0.009999999999999995,1,0.4641866960009793
82,271,FarLowWide,0.03,0.25,0.5,0.015848931924611127,1,0.7340231509988371
82,272,FarHighWide_null,0.5,0.25,0.03,0.1,1,0.7083375930014881
82,273,FarLowWide,0.03,0.25,0.5,0.012589254117941666,0,0.6985578579988214
82,274,ThreeLinesControl,0.0,0.0,0.1,0.0063095734448019285,1,0.6326008230025764
82,275,Constant,0.1,0.1,0.1,0.00794328234724281,1,0.8696167990019603
82,276,FarHighNarrow,0.2,0.15,0.1,0.00501187233627272,0,0.5890710250023403
82,277,FarLowWide,0.03,0.25,0.5,0.015848931924611127,1,0.47417308399963076
82,278,FarLowWide,0.03,0.25,0.5,0.012589254117941666,1,0.46578252999825054
82,279,FarHighNarrow,0.2,0.15,0.1,0.006309573444801929,1,0.5004620799991244
82,280,FarHighNarrow,0.2,0.15,0.1,0.00501187233627272,0,0.29742638699826784
82,281,FarHighWide,0.5,0.25,0.03,0.00501187233627272,0,0.6153496500010078
82,282,FarLowNarrow,0.1,0.15,0.2,0.00794328234724281,1,0.5946870440020575
82,283,ThreeLinesControl,0.0,0.0,0.1,0.005011872336272719,0,0.6810321369994199
82,284,FarHighNarrow,0.2,0.15,0.1,0.006309573444801929,0,0.6312642019984196
82,285,FarHighWide,0.5,0.25,0.03,0.006309573444801929,1,0.7075923160009552
82,286,FarLowWide,0.03,0.25,0.5,0.009999999999999995,0,0.6975485639995895
82,287,FarLowWide,0.03,0.25,0.5,0.012589254117941666,0,0.7035284869998577
82,288,FarHighNarrow,0.2,0.15,0.1,0.007943282347242812,1,0.437778341001831
82,289,Constant,0.1,0.1,0.1,0.0063095734448019285,0,0.5398308879994147
82,290,Constant,0.1,0.1,0.1,0.00794328234724281,0,0.43413039200095227
82,291,Constant_null,0.1,0.1,0.1,0.02511886431509579,1,0.7212039260011807
82,292,FarHighNarrow,0.2,0.15,0.1,0.006309573444801929,0,0.759358858998894
82,293,FarLowWide,0.03,0.25,0.5,0.015848931924611127,1,0.5499126089998754
82,294,FarLowNarrow,0.1,0.15,0.2,0.0063095734448019285,1,0.6274162610025087
82,295,FarHighWide,0.5,0.25,0.03,0.00501187233627272,0,0.5986829869980284
82,296,FarHighWide,0.5,0.25,0.03,0.006309573444801929,0,0.5568804520007689
82,297,FarHighNarrow,0.2,0.15,0.1,0.007943282347242812,0,0.6029011889986577
82,298,Constant,0.1,0.1,0.1,0.009999999999999995,1,0.5822062049992383
82,299,ThreeLinesControl,0.0,0.0,0.1,0.0063095734448019285,0,99
82,300,FarLowWide,0.03,0.25,0.5,0.012589254117941666,1,0.8424693329980073
82,301,ThreeLinesControl,0.0,0.0,0.1,0.00794328234724281,0,0.542269056000805
82,302,ThreeLinesControl,0.0,0.0,0.1,0.009999999999999995,0,0.3888502419977158
82,303,FarLowNarrow,0.1,0.15,0.2,0.005011872336272719,1,0.4350695489993086
82,304,FarLowWide,0.03,0.25,0.5,0.009999999999999995,0,0.5689716230008344
82,305,Constant,0.1,0.1,0.1,0.00794328234724281,0,0.6632908669998869
82,306,ThreeLinesControl,0.0,0.0,0.1,0.012589254117941666,0,0.3894591250027588
82,307,FarHighWide,0.5,0.25,0.03,0.007943282347242812,1,0.45161254499907955
82,308,FarLowNarrow,0.1,0.15,0.2,0.00398107170553497,0,0.5057555569983379
82,309,Constant,0.1,0.1,0.1,0.009999999999999995,1,0.3986896850001358
82,310,ThreeLinesControl,0.0,0.0,0.1,0.015848931924611127,1,0.41289919200062286
82,311,ThreeLinesControl,0.0,0.0,0.1,0.012589254117941666,0,0.40323012699809624
82,312,FarLowWide,0.03,0.25,0.5,0.012589254117941666,0,0.22337042599974666
82,313,Constant,0.1,0.1,0.1,0.00794328234724281,0,99
82,314,Constant,0.1,0.1,0.1,0.009999999999999995,1,0.5114795389999927
82,315,ThreeLinesControl_null,0.0,0.0,0.1,0.06309573444801932,1,0.637567110999953
82,316,FarLowWide,0.03,0.25,0.5,0.015848931924611127,0,0.49107763600113685
82,317,Constant,0.1,0.1,0.1,0.00794328234724281,0,0.5752609740011394
