Participant_Number,Trial_Number,Condition,FCfar,FCmed,FCclose,Target_Contrast,Correct_Response,Reaction_Time
83,28,ThreeLinesControl,0.0,0.0,0.1,0.07943282347242815,1,0.1974310969999351
83,29,FarLowNarrow,0.1,0.15,0.2,0.01995262314968879,0,0.371965050999961
83,30,ThreeLinesControl,0.0,0.0,0.1,0.06309573444801932,1,0.13890361499989012
83,31,FarHighWide,0.5,0.25,0.03,0.02511886431509579,1,0.22419502999991892
83,32,ThreeLinesControl,0.0,0.0,0.1,0.05011872336272722,1,0.17407545500009292
83,33,FarHighNarrow_null,0.2,0.15,0.1,0.07943282347242815,0,0.035104633999935686
83,34,FarLowWide,0.03,0.25,0.5,0.03981071705534971,1,0.19949798400011787
83,35,Constant,0.1,0.1,0.1,0.05011872336272722,1,0.24545028600005026
83,36,ThreeLinesControl,0.0,0.0,0.1,0.03981071705534971,1,0.2507965199999944
83,37,FarHighWide,0.5,0.25,0.03,0.01995262314968879,0,0.3338945899999999
83,38,ThreeLinesControl,0.0,0.0,0.1,0.031622776601683784,1,0.43610683899987635
83,39,Constant,0.1,0.1,0.1,0.03981071705534971,1,0.20233358599989515
83,40,Constant,0.1,0.1,0.1,0.031622776601683784,1,0.23131271900001593
83,41,ThreeLinesControl,0.0,0.0,0.1,0.02511886431509579,1,0.18161522800005514
83,42,FarHighWide,0.5,0.25,0.03,0.025118864315095794,1,0.2195386769999459
83,43,FarLowNarrow_null,0.1,0.15,0.2,0.1,1,0.3446741679999832
83,44,Constant,0.1,0.1,0.1,0.02511886431509579,1,0.26386898999999175
83,45,FarLowNarrow,0.1,0.15,0.2,0.025118864315095794,1,0.3494033169999966
83,46,FarHighNarrow,0.2,0.15,0.1,0.06309573444801932,1,0.28448423699978775
83,47,FarLowWide,0.03,0.25,0.5,0.031622776601683784,1,0.2435718449999058
83,48,Constant,0.1,0.1,0.1,0.01995262314968879,1,0.22338638799988075
83,49,FarHighNarrow,0.2,0.15,0.1,0.05011872336272722,1,0.19780107099995803
83,50,Constant,0.1,0.1,0.1,0.015848931924611127,1,0.1288222369998948
83,51,FarHighNarrow,0.2,0.15,0.1,0.03981071705534971,1,0.13510516099995584
83,52,FarHighWide,0.5,0.25,0.03,0.01995262314968879,0,99
83,53,FarHighNarrow,0.2,0.15,0.1,0.031622776601683784,0,99
83,54,FarHighNarrow,0.2,0.15,0.1,0.03981071705534971,1,0.062473805999843535
83,55,FarLowNarrow,0.1,0.15,0.2,0.01995262314968879,1,0.11551862999999685
83,56,FarLowWide,0.03,0.25,0.5,0.02511886431509579,1,0.2016820789999656
83,57,FarHighNarrow,0.2,0.15,0.1,0.031622776601683784,1,0.19089457300015056
83,58,FarHighWide,0.5,0.25,0.03,0.025118864315095794,1,0.2046824540000216
83,59,FarHighWide_null,0.5,0.25,0.03,0.1,1,0.3790882920000058
83,60,FarLowWide,0.03,0.25,0.5,0.01995262314968879,0,0.24940107500015074
83,61,FarHighWide,0.5,0.25,0.03,0.01995262314968879,0,0.2395413220001501
83,62,ThreeLinesControl,0.0,0.0,0.1,0.01995262314968879,0,0.2626627880001706
83,63,FarHighWide,0.5,0.25,0.03,0.025118864315095794,1,0.316880989000083
83,64,Constant_null,0.1,0.1,0.1,0.1,0,0.1938381229999777
83,65,FarLowWide,0.03,0.25,0.5,0.025118864315095794,0,0.1830065320000358
83,66,FarLowWide,0.03,0.25,0.5,0.031622776601683784,1,0.23683197800005473
83,67,Constant,0.1,0.1,0.1,0.012589254117941666,1,0.36840185400001246
83,68,FarLowNarrow,0.1,0.15,0.2,0.015848931924611127,1,0.34231597200005126
83,69,Constant,0.1,0.1,0.1,0.009999999999999995,1,0.37764833699998235
83,70,FarLowNarrow,0.1,0.15,0.2,0.012589254117941666,0,0.4315530859998944
83,71,FarHighNarrow,0.2,0.15,0.1,0.02511886431509579,1,0.5418051840001681
83,72,ThreeLinesControl,0.0,0.0,0.1,0.025118864315095794,1,0.33890276700003596
83,73,FarLowNarrow,0.1,0.15,0.2,0.015848931924611127,1,0.3130968150001081
83,74,FarHighNarrow,0.2,0.15,0.1,0.01995262314968879,0,0.30214318100001947
83,75,ThreeLinesControl,0.0,0.0,0.1,0.01995262314968879,1,0.2526546399999461
83,76,FarHighNarrow,0.2,0.15,0.1,0.025118864315095794,1,0.20269375600014428
83,77,FarLowWide,0.03,0.25,0.5,0.02511886431509579,1,0.1051554059999944
83,78,FarHighWide_null,0.5,0.25,0.03,0.07943282347242815,1,0.09621399799993924
83,79,ThreeLinesControl,0.0,0.0,0.1,0.015848931924611127,0,0.4703628579998167
83,80,Constant,0.1,0.1,0.1,0.00794328234724281,0,0.2180007399999795
83,81,FarHighNarrow,0.2,0.15,0.1,0.01995262314968879,0,0.1432264469999609
83,82,FarHighWide,0.5,0.25,0.03,0.01995262314968879,0,0.2693237920000229
83,83,FarLowWide,0.03,0.25,0.5,0.01995262314968879,0,0.20067613300011544
83,84,Constant,0.1,0.1,0.1,0.009999999999999995,0,0.19871244899991325
83,85,FarHighWide,0.5,0.25,0.03,0.025118864315095794,0,0.3088138200000685
83,86,FarHighWide,0.5,0.25,0.03,0.031622776601683784,1,0.38414697700000033
83,87,Constant,0.1,0.1,0.1,0.012589254117941666,1,0.3343003340000905
83,88,Constant,0.1,0.1,0.1,0.009999999999999995,1,0.260388556999942
83,89,Constant,0.1,0.1,0.1,0.00794328234724281,0,0.20175336699981017
83,90,FarHighWide,0.5,0.25,0.03,0.02511886431509579,0,0.303656318999856
83,91,FarLowWide,0.03,0.25,0.5,0.025118864315095794,0,0.1898572680001962
83,92,FarLowNarrow,0.1,0.15,0.2,0.012589254117941666,0,0.23597040499998911
83,93,FarLowNarrow,0.1,0.15,0.2,0.015848931924611127,0,0.3140180310001597
83,94,ThreeLinesControl,0.0,0.0,0.1,0.01995262314968879,0,0.25648691399965173
83,95,FarHighWide,0.5,0.25,0.03,0.031622776601683784,0,0.25464506600019376
83,96,FarHighNarrow,0.2,0.15,0.1,0.025118864315095794,1,0.25858443600009196
83,97,FarHighNarrow,0.2,0.15,0.1,0.01995262314968879,1,0.1366248029999042
83,98,FarHighNarrow,0.2,0.15,0.1,0.015848931924611127,1,0.17489976200022284
83,99,FarLowNarrow,0.1,0.15,0.2,0.01995262314968879,1,0.19356312600029923
83,100,FarHighWide,0.5,0.25,0.03,0.03981071705534971,0,0.4002010539998082
83,101,FarLowNarrow,0.1,0.15,0.2,0.015848931924611127,1,0.11004401999980473
83,102,FarHighWide,0.5,0.25,0.03,0.05011872336272721,1,0.17736037199983912
83,103,FarHighNarrow,0.2,0.15,0.1,0.012589254117941666,1,0.12752144200021576
83,104,Constant,0.1,0.1,0.1,0.009999999999999995,1,0.0617397340001844
83,105,Constant,0.1,0.1,0.1,0.00794328234724281,1,0.07471721199999592
83,106,FarLowNarrow,0.1,0.15,0.2,0.012589254117941666,1,0.5046701969999958
83,107,FarLowWide,0.03,0.25,0.5,0.031622776601683784,0,0.39907286600009684
83,108,Constant_null,0.1,0.1,0.1,0.1,1,0.4693554519999452
83,109,FarHighWide,0.5,0.25,0.03,0.03981071705534971,1,0.787540603999787
83,110,FarHighWide,0.5,0.25,0.03,0.031622776601683784,1,0.36976373900006365
83,111,FarLowWide,0.03,0.25,0.5,0.03981071705534971,1,0.31289560499999425
83,112,FarLowWide,0.03,0.25,0.5,0.031622776601683784,1,0.20704634499998065
83,113,FarHighNarrow_null,0.2,0.15,0.1,0.1,0,0.12195855399977518
83,114,FarLowNarrow_null,0.1,0.15,0.2,0.07943282347242815,1,0.24908435199995438
83,115,FarLowNarrow,0.1,0.15,0.2,0.009999999999999995,0,0.1553338960002293
83,116,FarLowWide,0.03,0.25,0.5,0.02511886431509579,0,0.16952068999989933
83,117,FarHighWide,0.5,0.25,0.03,0.02511886431509579,1,0.4154025279999587
83,118,FarHighWide,0.5,0.25,0.03,0.01995262314968879,1,0.3467787419999695
83,119,FarLowWide,0.03,0.25,0.5,0.031622776601683784,1,0.016871129000264773
83,120,ThreeLinesControl,0.0,0.0,0.1,0.025118864315095794,1,0.5582423419996303
83,121,FarHighWide,0.5,0.25,0.03,0.015848931924611127,1,0.39629434100015715
83,122,FarHighNarrow,0.2,0.15,0.1,0.009999999999999995,1,0.20920117599962396
83,123,FarHighNarrow_null,0.2,0.15,0.1,0.1,1,0.3014495990000796
83,124,Constant,0.1,0.1,0.1,0.0063095734448019285,0,0.17086244900019665
83,125,FarHighWide,0.5,0.25,0.03,0.012589254117941666,0,0.23977602299964929
83,126,FarHighWide,0.5,0.25,0.03,0.015848931924611127,0,0.2775115580002421
83,127,FarHighNarrow_null,0.2,0.15,0.1,0.07943282347242815,1,0.14680627400002777
83,128,ThreeLinesControl,0.0,0.0,0.1,0.01995262314968879,0,0.33721719999994093
83,129,Constant,0.1,0.1,0.1,0.00794328234724281,0,0.1755593430002591
83,130,FarLowNarrow,0.1,0.15,0.2,0.012589254117941666,0,0.20562488599989592
83,131,Constant,0.1,0.1,0.1,0.009999999999999995,0,0.17862468600014836
83,132,Constant,0.1,0.1,0.1,0.012589254117941666,0,0.18601191700008712
83,133,Constant,0.1,0.1,0.1,0.015848931924611127,0,0.16019492300029015
83,134,FarHighNarrow,0.2,0.15,0.1,0.00794328234724281,0,0.11072249800008649
83,135,FarLowWide,0.03,0.25,0.5,0.02511886431509579,0,0.17104815499988035
83,136,FarHighNarrow,0.2,0.15,0.1,0.009999999999999995,0,0.1354529619998175
83,137,FarLowWide,0.03,0.25,0.5,0.031622776601683784,0,0.13359083899968027
83,138,FarHighWide,0.5,0.25,0.03,0.01995262314968879,0,0.11578930200039395
83,139,FarHighWide,0.5,0.25,0.03,0.025118864315095794,1,0.23089276100017742
83,140,FarLowNarrow,0.1,0.15,0.2,0.015848931924611127,1,0.1571116439999969
83,141,FarLowWide,0.03,0.25,0.5,0.03981071705534971,1,0.48232254799995644
83,142,FarLowNarrow,0.1,0.15,0.2,0.012589254117941666,0,0.27941154999962237
83,143,Constant_null,0.1,0.1,0.1,0.07943282347242815,0,0.35755622199985737
83,144,ThreeLinesControl,0.0,0.0,0.1,0.025118864315095794,0,0.46768543600001067
83,145,FarLowNarrow,0.1,0.15,0.2,0.015848931924611127,1,0.4488710320001701
83,146,FarHighNarrow,0.2,0.15,0.1,0.012589254117941666,1,0.4789302190001763
83,147,ThreeLinesControl_null,0.0,0.0,0.1,0.07943282347242815,1,0.38982681500010585
83,148,FarLowNarrow,0.1,0.15,0.2,0.012589254117941666,0,0.32430121300012615
83,149,FarHighNarrow,0.2,0.15,0.1,0.009999999999999995,1,0.3303600640001605
83,150,FarLowNarrow,0.1,0.15,0.2,0.015848931924611127,0,0.43968667199987976
83,151,Constant,0.1,0.1,0.1,0.01995262314968879,0,0.3427841590000753
83,152,FarHighNarrow,0.2,0.15,0.1,0.00794328234724281,0,99
83,153,FarLowNarrow_null,0.1,0.15,0.2,0.06309573444801932,1,0.007421518999763066
83,154,FarHighWide,0.5,0.25,0.03,0.01995262314968879,1,0.42914634199996726
83,155,Constant,0.1,0.1,0.1,0.025118864315095794,1,0.31246995999981664
83,156,FarLowWide,0.03,0.25,0.5,0.031622776601683784,1,0.2863652790001652
83,157,Constant,0.1,0.1,0.1,0.01995262314968879,1,0.20457377100001395
83,158,FarLowNarrow,0.1,0.15,0.2,0.01995262314968879,1,0.3857315079999353
83,159,FarLowWide,0.03,0.25,0.5,0.02511886431509579,1,0.3266553959997509
83,160,FarLowNarrow,0.1,0.15,0.2,0.015848931924611127,1,0.29271817499966346
83,161,Constant,0.1,0.1,0.1,0.015848931924611127,1,0.22702559899971675
83,162,ThreeLinesControl,0.0,0.0,0.1,0.031622776601683784,1,0.3933791120002752
83,163,FarHighNarrow,0.2,0.15,0.1,0.009999999999999995,1,0.2249187190000157
83,164,Constant,0.1,0.1,0.1,0.012589254117941666,1,0.2535707009997168
83,165,FarLowNarrow,0.1,0.15,0.2,0.012589254117941666,0,0.30787763099988297
83,166,FarLowWide,0.03,0.25,0.5,0.01995262314968879,0,0.20886528599976373
83,167,ThreeLinesControl,0.0,0.0,0.1,0.02511886431509579,0,0.2550400489999447
83,168,ThreeLinesControl,0.0,0.0,0.1,0.031622776601683784,0,0.2773324859999775
83,169,FarLowNarrow,0.1,0.15,0.2,0.015848931924611127,1,0.5360599440000442
83,170,ThreeLinesControl,0.0,0.0,0.1,0.03981071705534971,0,0.4464723950000007
83,171,FarLowWide,0.03,0.25,0.5,0.025118864315095794,1,0.20382278299985046
83,172,FarHighNarrow,0.2,0.15,0.1,0.00794328234724281,1,0.37581389399974796
83,173,ThreeLinesControl,0.0,0.0,0.1,0.05011872336272721,1,0.4698150569997779
83,174,ThreeLinesControl_null,0.0,0.0,0.1,0.06309573444801932,1,0.4510875770001803
83,175,Constant,0.1,0.1,0.1,0.009999999999999995,0,0.26417414700017616
83,176,FarLowNarrow,0.1,0.15,0.2,0.012589254117941666,0,0.23839754999971774
83,177,Constant,0.1,0.1,0.1,0.012589254117941666,0,0.1966579299996738
83,178,FarHighNarrow_null,0.2,0.15,0.1,0.06309573444801932,1,0.2267230960001143
83,179,Constant,0.1,0.1,0.1,0.015848931924611127,0,0.2089411970000583
83,180,FarLowNarrow,0.1,0.15,0.2,0.015848931924611127,0,0.20817121099980795
83,181,Constant,0.1,0.1,0.1,0.01995262314968879,0,0.19136657899980491
83,182,FarHighNarrow,0.2,0.15,0.1,0.0063095734448019285,0,0.21937533900018025
83,183,FarLowWide,0.03,0.25,0.5,0.01995262314968879,0,0.21747670900003868
83,184,ThreeLinesControl,0.0,0.0,0.1,0.03981071705534971,1,0.47997695599997314
83,185,FarLowWide,0.03,0.25,0.5,0.025118864315095794,0,0.402448825999727
83,186,FarLowWide,0.03,0.25,0.5,0.031622776601683784,1,0.36081339700012904
83,187,FarLowWide,0.03,0.25,0.5,0.02511886431509579,1,0.19079599199994846
83,188,Constant_null,0.1,0.1,0.1,0.1,0,99
83,189,FarLowWide,0.03,0.25,0.5,0.01995262314968879,0,0.26433394900004714
83,190,FarLowNarrow,0.1,0.15,0.2,0.01995262314968879,0,99
83,191,FarHighNarrow,0.2,0.15,0.1,0.00794328234724281,1,0.40356687299981786
83,192,FarHighNarrow,0.2,0.15,0.1,0.0063095734448019285,0,0.23354232500014405
83,193,FarLowWide,0.03,0.25,0.5,0.025118864315095794,0,0.2797663520000242
83,194,FarLowNarrow,0.1,0.15,0.2,0.025118864315095794,0,0.30897386900005586
83,195,FarHighWide,0.5,0.25,0.03,0.015848931924611127,1,0.5470124570001644
83,196,ThreeLinesControl,0.0,0.0,0.1,0.031622776601683784,0,99
83,197,FarHighNarrow,0.2,0.15,0.1,0.00794328234724281,1,0.33695081799987747
83,198,ThreeLinesControl,0.0,0.0,0.1,0.03981071705534971,1,0.23162528199964072
83,199,ThreeLinesControl,0.0,0.0,0.1,0.031622776601683784,1,0.17969753900024443
83,200,Constant_null,0.1,0.1,0.1,0.1,0,0.21796988200003398
83,201,FarLowNarrow_null,0.1,0.15,0.2,0.05011872336272722,1,0.5649444299997413
83,202,Constant,0.1,0.1,0.1,0.025118864315095794,1,0.4832087770000726
83,203,FarHighWide_null,0.5,0.25,0.03,0.06309573444801932,1,0.7133171749997018
83,204,FarHighNarrow,0.2,0.15,0.1,0.0063095734448019285,0,0.43534251299979587
83,205,ThreeLinesControl,0.0,0.0,0.1,0.02511886431509579,0,0.47331660500003636
83,206,ThreeLinesControl,0.0,0.0,0.1,0.031622776601683784,1,0.22390241499988406
83,207,FarHighWide,0.5,0.25,0.03,0.012589254117941666,1,0.40459658700001455
83,208,FarHighWide,0.5,0.25,0.03,0.009999999999999995,1,0.49883565900017857
83,209,FarHighNarrow,0.2,0.15,0.1,0.00794328234724281,1,0.20939585999985866
83,210,FarLowWide,0.03,0.25,0.5,0.031622776601683784,0,0.41537174499990215
83,211,FarLowNarrow,0.1,0.15,0.2,0.031622776601683784,0,0.30920733899984043
83,212,FarLowWide,0.03,0.25,0.5,0.03981071705534971,1,0.3802291129995865
83,213,FarLowNarrow,0.1,0.15,0.2,0.03981071705534971,1,0.21103185899983146
83,214,FarHighNarrow,0.2,0.15,0.1,0.0063095734448019285,1,0.345221625999784
83,215,FarHighWide,0.5,0.25,0.03,0.00794328234724281,0,0.4523384819999592
83,216,FarHighNarrow,0.2,0.15,0.1,0.005011872336272719,1,0.17084265599987702
83,217,FarLowWide_null,0.03,0.25,0.5,0.1,1,0.5361074870002085
83,218,FarHighNarrow,0.2,0.15,0.1,0.00398107170553497,0,0.40346220099991115
83,219,FarLowNarrow,0.1,0.15,0.2,0.031622776601683784,0,0.2574247210000067
83,220,FarLowNarrow,0.1,0.15,0.2,0.03981071705534971,1,0.5165207049999481
83,221,FarLowWide,0.03,0.25,0.5,0.031622776601683784,1,0.25105676999965
83,222,FarHighWide,0.5,0.25,0.03,0.009999999999999995,1,0.1849697389998255
83,223,ThreeLinesControl,0.0,0.0,0.1,0.02511886431509579,1,0.38223830799961434
83,224,FarHighNarrow,0.2,0.15,0.1,0.00501187233627272,0,0.2999629519999871
83,225,FarHighWide,0.5,0.25,0.03,0.00794328234724281,0,0.25058537400036585
83,226,FarHighNarrow,0.2,0.15,0.1,0.006309573444801929,0,0.3608372009998675
83,227,FarLowNarrow,0.1,0.15,0.2,0.031622776601683784,0,0.19848410299982788
83,228,FarHighWide,0.5,0.25,0.03,0.009999999999999995,1,0.5014402300002985
83,229,FarHighNarrow_null,0.2,0.15,0.1,0.05011872336272722,0,99
83,230,Constant_null,0.1,0.1,0.1,0.1,1,0.30656548899969494
83,231,FarHighWide_null,0.5,0.25,0.03,0.05011872336272722,1,0.34946102499998233
83,232,FarHighWide,0.5,0.25,0.03,0.00794328234724281,0,0.21963943199989444
83,233,FarLowNarrow,0.1,0.15,0.2,0.03981071705534971,1,0.3297767039998689
83,234,FarLowNarrow,0.1,0.15,0.2,0.031622776601683784,1,0.5563087989999076
83,235,Constant,0.1,0.1,0.1,0.01995262314968879,1,0.5629021980003017
83,236,FarHighNarrow,0.2,0.15,0.1,0.007943282347242812,1,0.616877440999815
83,237,FarLowWide,0.03,0.25,0.5,0.02511886431509579,1,0.572286847000214
83,238,ThreeLinesControl,0.0,0.0,0.1,0.01995262314968879,1,0.5145283599999857
83,239,FarHighNarrow,0.2,0.15,0.1,0.006309573444801929,1,0.3357242659999429
83,240,FarHighWide,0.5,0.25,0.03,0.009999999999999995,1,0.5522065430000112
83,241,Constant,0.1,0.1,0.1,0.015848931924611127,0,0.4384364010002173
83,242,Constant_null,0.1,0.1,0.1,0.07943282347242815,1,0.2926968179999676
83,243,FarHighWide,0.5,0.25,0.03,0.00794328234724281,0,0.1994182160001401
83,244,FarHighWide,0.5,0.25,0.03,0.009999999999999995,0,0.32579834300031507
83,245,FarHighWide,0.5,0.25,0.03,0.012589254117941666,0,0.10795890999997937
83,246,FarHighWide,0.5,0.25,0.03,0.015848931924611127,0,0.17029537600001277
83,247,FarLowWide,0.03,0.25,0.5,0.01995262314968879,0,0.3762196600000607
83,248,FarLowWide_null,0.03,0.25,0.5,0.07943282347242815,1,0.15853482500006066
83,249,Constant,0.1,0.1,0.1,0.01995262314968879,1,0.4434621200002766
83,250,ThreeLinesControl,0.0,0.0,0.1,0.015848931924611127,1,0.28959603399971456
83,251,Constant_null,0.1,0.1,0.1,0.06309573444801932,1,0.4160900639999454
83,252,FarHighNarrow,0.2,0.15,0.1,0.00501187233627272,0,0.5023670479999964
83,253,FarLowWide,0.03,0.25,0.5,0.025118864315095794,0,0.3141685079999661
83,254,Constant_null,0.1,0.1,0.1,0.05011872336272722,1,0.23993258900009096
83,255,FarLowWide_null,0.03,0.25,0.5,0.06309573444801932,1,0.37460173399995256
83,256,FarHighWide,0.5,0.25,0.03,0.01995262314968879,0,0.3777210289999857
83,257,FarHighNarrow,0.2,0.15,0.1,0.006309573444801929,0,0.33586791200013977
83,258,FarLowWide_null,0.03,0.25,0.5,0.05011872336272722,0,0.3498077710000871
83,259,ThreeLinesControl,0.0,0.0,0.1,0.012589254117941666,0,0.22535563100018408
83,260,FarHighWide,0.5,0.25,0.03,0.025118864315095794,0,0.19918171099971005
83,261,FarLowWide,0.03,0.25,0.5,0.031622776601683784,0,0.23736895000001823
83,262,FarLowWide_null,0.03,0.25,0.5,0.06309573444801932,1,0.2191266549998545
83,263,Constant,0.1,0.1,0.1,0.015848931924611127,0,99
83,264,FarHighWide,0.5,0.25,0.03,0.031622776601683784,0,0.22237426299989238
83,265,FarHighWide,0.5,0.25,0.03,0.03981071705534971,1,0.4366353759996855
83,266,ThreeLinesControl,0.0,0.0,0.1,0.015848931924611127,0,99
83,267,FarLowWide,0.03,0.25,0.5,0.03981071705534971,1,0.4576179509999747
83,268,Constant,0.1,0.1,0.1,0.01995262314968879,1,0.17679298899975038
83,269,FarHighWide,0.5,0.25,0.03,0.031622776601683784,1,0.646741762000147
83,270,FarLowWide,0.03,0.25,0.5,0.031622776601683784,1,0.2186654259999159
83,271,FarLowWide,0.03,0.25,0.5,0.02511886431509579,1,0.26493845999993937
83,272,FarHighNarrow_null,0.2,0.15,0.1,0.06309573444801932,1,0.5720741759996599
83,273,FarHighWide,0.5,0.25,0.03,0.02511886431509579,0,0.6649655159999384
83,274,FarHighWide,0.5,0.25,0.03,0.031622776601683784,0,0.23889237100001992
83,275,FarLowWide,0.03,0.25,0.5,0.01995262314968879,1,0.1794656780002697
83,276,Constant,0.1,0.1,0.1,0.015848931924611127,1,0.28139576100011254
83,277,FarHighWide,0.5,0.25,0.03,0.03981071705534971,1,0.19981463899966911
83,278,FarLowWide,0.03,0.25,0.5,0.015848931924611127,1,0.18099167599984867
83,279,FarLowWide,0.03,0.25,0.5,0.012589254117941666,0,0.32269995600017864
83,280,FarLowWide,0.03,0.25,0.5,0.015848931924611127,0,0.36923860100023376
83,281,ThreeLinesControl,0.0,0.0,0.1,0.01995262314968879,0,0.35922002500001327
83,282,FarLowNarrow,0.1,0.15,0.2,0.02511886431509579,0,99
83,283,FarHighNarrow,0.2,0.15,0.1,0.007943282347242812,1,0.1170967070002007
83,284,FarHighNarrow,0.2,0.15,0.1,0.006309573444801929,0,0.5072289660001843
83,285,Constant_null,0.1,0.1,0.1,0.03981071705534971,1,0.30514720599967404
83,286,ThreeLinesControl,0.0,0.0,0.1,0.025118864315095794,0,0.18914159299993116
83,287,Constant_null,0.1,0.1,0.1,0.031622776601683784,1,0.3461922719998256
83,288,FarLowWide_null,0.03,0.25,0.5,0.05011872336272722,1,0.28913580000016736
83,289,FarHighWide_null,0.5,0.25,0.03,0.03981071705534971,1,0.1795567420003863
83,290,Constant,0.1,0.1,0.1,0.012589254117941666,0,0.2973285799998848
83,291,Constant,0.1,0.1,0.1,0.015848931924611127,0,0.23788379600000553
83,292,Constant,0.1,0.1,0.1,0.01995262314968879,0,99
83,293,FarHighNarrow,0.2,0.15,0.1,0.007943282347242812,0,0.23405516000002535
83,294,FarLowNarrow,0.1,0.15,0.2,0.031622776601683784,0,99
83,295,ThreeLinesControl,0.0,0.0,0.1,0.031622776601683784,0,0.3663902940002117
83,296,Constant,0.1,0.1,0.1,0.025118864315095794,0,0.3074068360001547
83,297,FarHighNarrow,0.2,0.15,0.1,0.009999999999999997,0,0.18533032799996363
83,298,FarLowWide,0.03,0.25,0.5,0.01995262314968879,0,99
83,299,FarHighNarrow,0.2,0.15,0.1,0.012589254117941668,0,0.10898177199987913
83,300,FarLowWide,0.03,0.25,0.5,0.025118864315095794,0,99
83,301,ThreeLinesControl,0.0,0.0,0.1,0.03981071705534971,0,99
83,302,ThreeLinesControl,0.0,0.0,0.1,0.05011872336272721,1,0.22156658799985962
83,303,FarHighWide,0.5,0.25,0.03,0.031622776601683784,1,0.2831766750000497
83,304,FarLowWide,0.03,0.25,0.5,0.031622776601683784,1,0.23365700000022116
83,305,FarLowWide,0.03,0.25,0.5,0.02511886431509579,0,99
83,306,FarHighNarrow,0.2,0.15,0.1,0.01584893192461113,1,0.17113031099961518
83,307,FarHighWide,0.5,0.25,0.03,0.02511886431509579,1,0.1930202400003509
83,308,Constant,0.1,0.1,0.1,0.031622776601683784,1,0.07731088600030489
83,309,ThreeLinesControl,0.0,0.0,0.1,0.03981071705534971,0,99
83,310,FarHighNarrow,0.2,0.15,0.1,0.012589254117941668,1,0.16175403399984134
83,311,ThreeLinesControl,0.0,0.0,0.1,0.05011872336272721,1,0.16658774699999412
83,312,FarHighWide,0.5,0.25,0.03,0.01995262314968879,1,0.11670207199995275
83,313,FarHighNarrow,0.2,0.15,0.1,0.009999999999999997,1,0.10709423100024651
83,314,FarLowNarrow,0.1,0.15,0.2,0.03981071705534971,1,0.017138030999831244
83,315,FarLowNarrow,0.1,0.15,0.2,0.031622776601683784,1,0.2324354359998324
83,316,FarHighNarrow,0.2,0.15,0.1,0.007943282347242812,1,0.11746717599999101
83,317,FarLowNarrow,0.1,0.15,0.2,0.02511886431509579,1,0.2035874349999176
83,318,FarHighWide,0.5,0.25,0.03,0.015848931924611127,1,0.07167346699998234
83,319,ThreeLinesControl,0.0,0.0,0.1,0.03981071705534971,1,0.15790934799997558
83,320,ThreeLinesControl,0.0,0.0,0.1,0.031622776601683784,1,0.2521009590000176
83,321,FarLowWide,0.03,0.25,0.5,0.031622776601683784,1,0.27102998899999875
